srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,click_bool,V1
48,198412,14,100,321,9735,100,6371,2,7,0,3.89,9408,4.54,48.51,0,20799,1,0,2,0,1,1,239532,222136,0,yes,0.406
48,198412,14,100,321,9735,100,93080,2,7,0,3.89,9408,4.98,148.51,0,20799,1,0,2,0,1,1,239532,222131,0,yes,0.402
50,253313,5,219,321,9735,219,94534,4,7,0,3.58,168,0,150,1,22567,1,0,4,0,4,1,239532,127536,0,yes,0.651
50,253313,5,219,321,9735,219,116942,4,8,0,4.06,1261,0,228,1,22567,1,0,4,0,4,1,239532,127613,0,yes,0.651
50,253313,5,219,321,9735,219,59657,5,9,0,4.33,1360,0,460,0,22567,1,0,4,0,4,1,239532,127613,0,yes,0.611
50,253313,5,219,321,9735,219,19341,3,9,0,1.1,64,0,533,0,22567,1,0,4,0,4,1,239532,127534,0,yes,0.599
50,253313,5,219,321,9735,219,68420,3,7,0,3.04,277,0,205,0,22567,1,0,4,0,4,1,239532,127549,0,yes,0.556
50,253313,5,219,321,9735,219,91844,3,6,0,3.85,90,0,199,0,22567,1,0,4,0,4,1,239532,127566,0,yes,0.536
50,253313,5,219,321,9735,219,127201,3,6,0,4.13,610,0,249,0,22567,1,0,4,0,4,1,239532,127576,0,yes,0.53
50,253313,5,219,321,9735,219,89489,2,8,0,1.61,9403,0,145,0,22567,1,0,4,0,4,1,239532,126996,0,yes,0.521
50,253313,5,219,321,9735,219,72200,2,5,0,2.2,9401,0,199,0,22567,1,0,4,0,4,1,239532,126999,0,yes,0.483
54,58742,5,219,321,9735,219,4595,3,8,0,0,1397,4.96,95,0,11146,1,4,1,0,1,1,239532,105058,0,yes,0.489
54,58742,5,219,321,9735,219,132976,2,6,0,1.79,9408,4.39,63,1,11146,1,4,1,0,1,1,239532,107134,0,yes,0.467
54,58742,5,219,321,9735,219,123169,3,6,0,1.79,3657,5.01,79,0,11146,1,4,1,0,1,1,239532,106098,0,yes,0.436
54,58742,5,219,321,9735,219,87478,3,6,0,2.64,9408,4.7,79,0,11146,1,4,1,0,1,1,239532,98602,0,yes,0.408
55,88068,14,100,321,9735,219,124374,5,9,0,1.1,133,5.97,342.51,1,27620,2,129,2,0,1,1,239532,151184,0,yes,0.627
55,88068,14,100,321,9735,219,48836,4,9,0,2.71,106,6.18,565.49,0,27620,2,129,2,0,1,1,239532,153627,0,yes,0.507
55,88068,14,100,321,9735,219,75576,4,9,0,0,9405,5.73,429.89,0,27620,2,129,2,0,1,1,239532,154839,0,yes,0.503
55,88068,14,100,321,9735,219,116773,4,10,0,1.1,9404,5.86,310.37,0,27620,2,129,2,0,1,1,239532,154831,0,yes,0.5
55,88068,14,100,321,9735,219,62906,4,9,0,3.14,1231,5.85,525.31,0,27620,2,129,2,0,1,1,239532,153596,0,yes,0.498
55,88068,14,100,321,9735,219,63666,2,7,0,0,44,4.72,103.46,0,27620,2,129,2,0,1,1,239532,151711,0,yes,0.465
55,88068,14,100,321,9735,219,128219,3,8,0,3.04,1623,5.5,373.64,0,27620,2,129,2,0,1,1,239532,153610,0,yes,0.459
55,88068,14,100,321,9735,219,123292,2,8,0,2.4,153,4.9,128.57,0,27620,2,129,2,0,1,1,239532,155152,0,yes,0.446
55,88068,14,100,321,9735,219,33881,0,10,0,0.69,7,5.51,229.01,0,27620,2,129,2,0,1,1,239532,153052,0,yes,0.434
55,88068,14,100,321,9735,219,56248,2,5,0,3.09,1414,5.33,227,0,27620,2,129,2,0,1,1,239532,153601,0,yes,0.404
58,193849,14,100,321,9735,219,59324,4,7,0,4.47,227,5.26,186.22,1,9402,5,47,2,0,1,0,239532,596840,0,yes,0.562
58,193849,14,100,321,9735,219,53274,3,8,0,5,302,5.11,116.51,1,9402,5,47,2,0,1,0,239532,596840,0,yes,0.54
58,193849,14,100,321,9735,219,66750,3,7,0,5.19,2890,5.28,148.38,1,9402,5,47,2,0,1,0,239532,596840,0,yes,0.517
58,193849,14,100,321,9735,219,43882,4,9,0,0.69,9401,5.28,197.17,0,9402,5,47,2,0,1,0,239532,596840,0,yes,0.513
58,193849,14,100,321,9735,219,15608,3,9,0,2.3,62,5.12,179.25,0,9402,5,47,2,0,1,0,239532,596840,0,yes,0.503
58,193849,14,100,321,9735,219,120274,3,9,0,2.4,10,5.31,195.18,0,9402,5,47,2,0,1,0,239532,596840,0,yes,0.498
58,193849,14,100,321,9735,219,105086,3,8,0,4.9,264,5.48,193.19,0,9402,5,47,2,0,1,0,239532,596840,0,yes,0.459
58,193849,14,100,321,9735,219,78647,3,8,0,5.18,3357,5.4,157.34,0,9402,5,47,2,0,1,0,239532,596840,0,yes,0.446
59,117766,5,219,321,9735,219,112324,2,6,0,1.39,7,4.47,110,0,3602,1,5,2,0,2,1,239532,140921,0,yes,0.459
59,117766,5,219,321,9735,219,74085,2,7,0,3.4,213,4.71,333,0,3602,1,5,2,0,2,1,239532,98459,0,yes,0.446
59,117766,5,219,321,9735,219,37749,2,7,0,2.56,9408,4.56,119,0,3602,1,5,2,0,2,1,239532,87654,0,yes,0.424
59,117766,5,219,321,9735,219,97298,2,3,0,0.69,9408,4.59,70,0,3602,1,5,2,0,2,1,239532,140869,0,yes,0.402
59,117766,5,219,321,9735,219,14478,2,2,0,0.69,9408,4.38,58,0,3602,1,5,2,0,2,1,239532,140861,0,yes,0.395
62,183055,5,214,321,9735,219,92307,2,6,0,0,354,4.72,110,0,2360,1,105,1,2,1,1,239532,596840,0,yes,0.439
62,183055,5,214,321,9735,219,53665,2,3,0,1.61,349,5.13,187,0,2360,1,105,1,2,1,1,239532,596840,0,yes,0.392
62,183055,5,214,321,9735,219,76856,2,5,0,3,3300,4.95,136,0,2360,1,105,1,2,1,1,239532,596840,0,yes,0.386
62,183055,5,214,321,9735,219,128447,2,1,0,1.1,9408,5.06,160,0,2360,1,105,1,2,1,1,239532,596840,0,yes,0.344
68,70052,15,55,321,9735,56,24974,5,10,0,4.32,3557,5.86,636.31,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.499
68,70052,15,55,321,9735,56,103181,5,10,0,4.32,3975,5.67,506.19,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.496
68,70052,15,55,321,9735,56,5177,5,10,0,4.26,9408,6.21,514.12,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.478
68,70052,15,55,321,9735,56,32856,4,9,0,4.17,1931,5.04,277.69,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.471
68,70052,15,55,321,9735,56,77295,4,9,0,4.19,3673,5.1,242.78,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.463
68,70052,15,55,321,9735,56,11031,4,9,0,4.3,4196,5.38,242.78,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.462
68,70052,15,55,321,9735,56,93982,4,8,0,4.11,1457,5.14,206.28,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.461
68,70052,15,55,321,9735,56,109876,4,9,0,4.3,4312,4.79,195.18,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.459
68,70052,15,55,321,9735,56,91562,4,9,0,4.28,4714,5.04,209.46,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.458
68,70052,15,55,321,9735,56,37391,4,8,0,4.13,2953,5.22,199.94,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.457
68,70052,15,55,321,9735,56,57025,4,8,0,4.32,3049,4.86,192,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.455
68,70052,15,55,321,9735,56,109824,4,8,0,4.14,2974,5.13,226.91,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.455
68,70052,15,55,321,9735,56,12671,4,8,0,4.26,4345,4.87,150.75,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.452
68,70052,15,55,321,9735,56,33437,4,8,0,4.22,4690,4.84,172.96,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.451
68,70052,15,55,321,9735,56,111483,4,8,0,4.17,4058,4.86,133.29,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.451
68,70052,15,55,321,9735,56,140223,4,8,0,4.28,4384,4.94,252.3,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.447
68,70052,15,55,321,9735,56,83991,4,7,0,4.17,3082,5.04,172.96,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.445
68,70052,15,55,321,9735,56,71108,3,8,0,4.3,4166,4.81,222.15,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.424
68,70052,15,55,321,9735,56,59455,3,7,0,4.32,1874,4.79,153.92,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.422
68,70052,15,55,321,9735,56,137490,3,8,0,4.34,3844,5.02,192,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.422
68,70052,15,55,321,9735,56,46380,3,7,0,4.3,3870,4.72,169.79,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.416
68,70052,15,55,321,9735,56,132556,3,7,0,4.22,4498,4.81,120.6,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.411
68,70052,15,55,321,9735,56,52411,1,8,0,4.32,4069,4.24,106.32,0,26137,5,199,2,0,1,0,239532,596840,0,yes,0.373
69,124948,5,219,321,9735,219,59657,5,9,0,4.33,2390,5.86,190,0,8192,1,1,1,0,1,0,239532,130517,0,yes,0.504
70,248422,24,216,321,9735,219,33163,5,9,0,0,90,0,385.3,0,20319,1,100,2,0,1,1,239532,596840,0,yes,0.601
70,248422,24,216,321,9735,219,92698,4,8,0,4.63,4075,0,176.67,1,20319,1,100,2,0,1,1,239532,596840,0,yes,0.575
70,248422,24,216,321,9735,219,30417,3,8,0,4.76,2948,0,107.73,1,20319,1,100,2,0,1,1,239532,596840,0,yes,0.553
70,248422,24,216,321,9735,219,134786,5,9,0,4.48,1905,0,325.18,0,20319,1,100,2,0,1,1,239532,596840,0,yes,0.542
77,231911,5,219,321,9735,219,55551,3,8,0,1.61,336,0,95,1,3694,4,88,2,2,1,0,239532,301382,0,yes,0.569
77,231911,5,219,321,9735,219,109533,3,8,0,3.43,1016,0,102,1,3694,4,88,2,2,1,0,239532,303144,0,yes,0.545
77,231911,5,219,321,9735,219,135868,3,8,0,3.47,800,0,91,1,3694,4,88,2,2,1,0,239532,303131,0,yes,0.545
77,231911,5,219,321,9735,219,107282,3,7,0,3.3,807,0,89,1,3694,4,88,2,2,1,0,239532,303126,0,yes,0.537
77,231911,5,219,321,9735,219,107500,4,9,0,2.56,214,0,109,0,3694,4,88,2,2,1,0,239532,302304,0,yes,0.516
77,231911,5,219,321,9735,219,123180,2,8,0,4.11,643,0,72,1,3694,4,88,2,2,1,0,239532,303923,0,yes,0.511
77,231911,5,219,321,9735,219,74071,4,9,0,3.33,252,0,96,0,3694,4,88,2,2,1,0,239532,302259,0,yes,0.509
77,231911,5,219,321,9735,219,11591,4,9,0,3.37,863,0,170,0,3694,4,88,2,2,1,0,239532,303129,0,yes,0.508
77,231911,5,219,321,9735,219,138936,2,7,0,3.53,939,0,84,1,3694,4,88,2,2,1,0,239532,303148,0,yes,0.506
77,231911,5,219,321,9735,219,29700,3,8,0,3.04,330,0,99,0,3694,4,88,2,2,1,0,239532,303957,0,yes,0.475
77,231911,5,219,321,9735,219,10454,3,8,0,3.47,152,0,69,0,3694,4,88,2,2,1,0,239532,303182,0,yes,0.472
77,231911,5,219,321,9735,219,12189,4,6,0,3.99,1234,0,46,0,3694,4,88,2,2,1,0,239532,303216,0,yes,0.469
77,231911,5,219,321,9735,219,68622,3,8,0,3.47,983,0,59,0,3694,4,88,2,2,1,0,239532,303142,0,yes,0.467
77,231911,5,219,321,9735,219,107528,3,7,0,2.77,53,0,99,0,3694,4,88,2,2,1,0,239532,301438,0,yes,0.466
77,231911,5,219,321,9735,219,70032,3,8,0,3.91,834,0,64,0,3694,4,88,2,2,1,0,239532,303933,0,yes,0.463
77,231911,5,219,321,9735,219,46192,3,7,0,3.33,426,0,89,0,3694,4,88,2,2,1,0,239532,302267,0,yes,0.461
77,231911,5,219,321,9735,219,80493,3,8,0,4.01,799,0,69,0,3694,4,88,2,2,1,0,239532,303928,0,yes,0.461
77,231911,5,219,321,9735,219,135415,3,8,0,3.97,825,0,79,0,3694,4,88,2,2,1,0,239532,303930,0,yes,0.46
77,231911,5,219,321,9735,219,43696,3,7,0,3.47,780,0,89,0,3694,4,88,2,2,1,0,239532,303133,0,yes,0.458
77,231911,5,219,321,9735,219,97361,3,7,0,4.04,1073,0,70,0,3694,4,88,2,2,1,0,239532,303208,0,yes,0.449
77,231911,5,219,321,9735,219,100226,3,7,0,4.03,1173,0,63,0,3694,4,88,2,2,1,0,239532,303209,0,yes,0.449
77,231911,5,219,321,9735,219,120827,3,7,0,4.03,961,0,64,0,3694,4,88,2,2,1,0,239532,303221,0,yes,0.449
77,231911,5,219,321,9735,219,38118,3,6,0,3.56,843,0,49,0,3694,4,88,2,2,1,0,239532,303150,0,yes,0.447
77,231911,5,219,321,9735,219,116661,3,6,0,3.53,990,0,79,0,3694,4,88,2,2,1,0,239532,303147,0,yes,0.444
86,167395,5,219,321,9735,80,8983,4,9,0,3.58,336,5.88,194,1,2173,3,13,2,0,1,1,239532,88789,0,yes,0.569
86,167395,5,219,321,9735,80,124279,4,7,0,2.56,615,5.2,154,1,2173,3,13,2,0,1,1,239532,88654,0,yes,0.556
86,167395,5,219,321,9735,80,118207,3,8,0,2.56,630,5.19,115,1,2173,3,13,2,0,1,1,239532,88653,0,yes,0.54
86,167395,5,219,321,9735,80,92257,3,8,0,3.53,836,5.28,85,1,2173,3,13,2,0,1,1,239532,88763,0,yes,0.529
86,167395,5,219,321,9735,80,127959,3,7,0,3.04,977,5.5,144,1,2173,3,13,2,0,1,1,239532,89057,0,yes,0.522
86,167395,5,219,321,9735,80,70834,2,7,0,2.56,552,4.96,135,1,2173,3,13,2,0,1,1,239532,88650,0,yes,0.504
86,167395,5,219,321,9735,80,95108,4,9,0,2.56,468,6,277,0,2173,3,13,2,0,1,1,239532,88640,0,yes,0.498
86,167395,5,219,321,9735,80,30762,4,8,0,3,1357,5.38,211,0,2173,3,13,2,0,1,1,239532,89081,0,yes,0.483
86,167395,5,219,321,9735,80,524,3,9,0,3.37,608,5.19,118,0,2173,3,13,2,0,1,1,239532,88930,0,yes,0.466
86,167395,5,219,321,9735,80,81879,3,8,0,2.56,628,5.3,142,0,2173,3,13,2,0,1,1,239532,88654,0,yes,0.462
86,167395,5,219,321,9735,80,17493,4,6,0,3,1587,5.54,154,0,2173,3,13,2,0,1,1,239532,89074,0,yes,0.461
86,167395,5,219,321,9735,80,74557,3,7,0,2.08,76,5.3,169,0,2173,3,13,2,0,1,1,239532,88940,0,yes,0.459
86,167395,5,219,321,9735,80,67810,3,7,0,2.2,119,5.12,155,0,2173,3,13,2,0,1,1,239532,89129,0,yes,0.458
86,167395,5,219,321,9735,80,43266,3,9,0,3.69,1931,5.28,145,0,2173,3,13,2,0,1,1,239532,88779,0,yes,0.456
86,167395,5,219,321,9735,80,3189,3,7,0,3.71,1875,5.31,112,0,2173,3,13,2,0,1,1,239532,88777,0,yes,0.437
86,167395,5,219,321,9735,80,59097,3,7,0,3.66,2419,5,96,0,2173,3,13,2,0,1,1,239532,88796,0,yes,0.434
86,167395,5,219,321,9735,80,115941,3,5,0,3.74,1520,5.04,126,0,2173,3,13,2,0,1,1,239532,88762,0,yes,0.414
