srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,Cluster,click_bool
185197,313273,24,216,326,12836,219,51883,4,9,1,2.48,2347,5.81,1,181.04,1,8590,2,20,3,0,3,0,305668,685151,0,cluster2,yes
185226,7098,5,219,326,12836,219,88545,3,7,1,1.95,512,4.47,12,70,0,25540,1,1,1,0,1,0,305668,227060,0,cluster2,yes
185255,69906,5,219,326,12836,219,68904,3,6,1,1.95,1276,4.46,1,59,0,11966,1,2,2,0,1,1,49799,126802,0,cluster2,yes
185257,88168,24,216,326,12836,158,7751,5,8,1,2.08,172,5.52,3,182.62,0,23098,1,3,1,0,1,1,305668,685151,0,cluster2,no
185259,36195,14,99,326,12836,215,50818,4,8,1,6.23,611,5.59,4,88.7,0,2303,1,1,2,0,1,1,305668,685151,0,cluster2,yes
185260,127060,5,219,326,12836,219,54313,2,7,1,2.08,224,4.57,27,100,0,9265,1,7,2,0,1,1,305668,657991,0,cluster2,no
185260,127060,5,219,326,12836,219,54313,2,7,1,2.08,224,4.57,27,100,0,9265,1,7,2,0,1,1,305668,657991,0,cluster2,no
185276,22914,24,216,326,12836,219,40463,4,9,1,4.6,3286,6.07,3,361.85,0,20319,7,41,2,0,1,0,305668,685151,0,cluster2,yes
185308,346165,32,220,326,12836,220,102562,5,9,1,4.83,3415,0,3,183.3,0,25981,3,8,2,0,1,1,305668,283255,0,cluster2,no
185311,368099,12,99,326,12836,73,82909,3,9,1,4.86,4088,0,2,132.34,0,50,2,88,2,0,1,1,305668,685151,0,cluster2,no
185342,238364,5,129,326,12836,73,79915,4,9,1,3.93,372,5.2,30,97,0,18367,1,20,6,1,3,1,305668,611540,0,cluster2,no
185396,214581,5,219,326,12836,219,30514,3,9,1,1.39,9541,4.9,18,94,0,24610,1,1,1,0,1,0,305668,237980,0,cluster2,no
185432,211749,5,219,326,12836,219,39623,4,8,1,2.56,1313,5.62,12,212,0,27701,4,7,2,0,1,1,305668,179380,0,cluster2,no
185437,314580,5,219,326,12836,219,17835,3,9,1,1.79,292,4.63,15,90,0,17659,1,3,2,0,1,1,62869,18363,0,cluster2,no
185453,275155,5,219,326,12836,219,60111,5,9,1,0,1,5.78,1,369,0,20149,1,0,2,0,1,0,305668,240297,0,cluster2,no
185477,95124,5,219,326,12836,2,120820,4,8,1,4.11,2923,5.2,7,138,1,4026,3,18,1,0,1,1,305668,177481,0,cluster2,yes
185499,386863,5,219,326,12836,219,67321,2,7,1,3.4,571,0,25,68,0,9975,3,29,2,0,1,1,305668,685151,0,cluster2,no
185516,15716,5,59,111,459,219,89916,3,8,1,1.61,4320,4.86,2,71,0,14010,1,14,1,0,1,0,305668,108742,0,cluster2,yes
185610,366765,5,219,326,12836,219,91433,3,9,1,0.69,9541,0,24,85,0,12617,1,12,2,0,1,1,63746,77359,0,cluster2,yes
185663,76274,5,219,326,12836,219,22859,4,9,1,3.26,9541,5.33,25,159,0,3886,1,0,2,0,1,0,51280,192411,0,cluster2,yes
185667,63395,5,219,326,12836,219,106283,4,9,1,0,1514,5.38,2,119,0,11969,1,1,2,0,1,1,305668,311476,0,cluster2,yes
185668,306649,5,219,326,12836,219,86844,3,9,1,2.3,1590,4.91,6,98,0,11634,1,11,2,0,1,0,305668,232465,0,cluster2,yes
185742,184575,5,219,326,12836,219,103812,4,8,1,2.77,605,5.2,1,92,1,10446,1,7,2,0,1,1,305668,273939,0,cluster2,yes
185762,281155,5,219,177,11802,219,90442,3,8,1,1.61,609,4.82,9,59,0,20820,1,10,1,0,1,0,247962,670364,0,cluster2,yes
185791,245563,5,219,326,12836,219,82937,0,8,1,1.39,467,4.77,29,180,0,3715,3,69,2,0,1,0,305668,128194,0,cluster2,no
185794,228411,5,219,326,12836,219,10576,2,8,1,0,1821,4.34,2,66,0,8223,1,5,2,0,1,1,290559,650570,0,cluster2,yes
185827,99526,5,219,326,12836,219,40279,5,9,1,4.29,2377,5.96,4,199,1,8192,1,74,2,2,1,1,305668,685151,0,cluster2,yes
185833,128842,5,219,326,12836,219,89613,2,6,1,2.2,9541,4.77,12,119,0,22938,1,0,1,0,1,0,305668,490950,0,cluster2,no
185833,128842,5,219,326,12836,219,89613,2,6,1,2.2,9541,4.77,12,119,0,22938,1,0,1,0,1,0,305668,490950,0,cluster2,no
185833,128842,5,219,326,12836,219,82487,2,7,1,2.89,9541,4.9,8,100,0,22938,1,0,1,0,1,0,305668,232286,0,cluster2,no
185833,128842,5,219,326,12836,219,82487,2,7,1,2.89,9541,4.9,8,100,0,22938,1,0,1,0,1,0,305668,232286,0,cluster2,no
185842,321307,5,219,326,12836,219,120344,3,9,1,1.61,9541,4.64,8,109,0,17516,2,1,2,0,1,1,305668,35936,0,cluster2,yes
185861,185503,14,100,326,12836,100,129873,3,8,1,0.69,689,4.93,13,90.41,0,19400,1,9,2,0,1,0,305668,212834,0,cluster2,no
185889,179167,14,100,326,12836,219,2500,3,9,1,1.61,9541,5.2,13,135.36,0,21688,1,22,2,2,1,0,305668,109388,0,cluster2,no
185919,368339,5,33,326,12836,155,106477,5,9,1,3.64,547,0,4,183,0,7327,1,1,2,1,1,0,305668,685151,0,cluster2,yes
185963,269850,9,59,326,12836,219,44686,3,9,1,5.21,577,5.77,3,279.84,0,5143,2,46,1,1,2,0,305668,685151,0,cluster2,yes
185966,233045,1,13,326,12836,219,98770,4,9,1,3.5,9541,5.43,18,264.3,0,14071,6,41,2,0,1,0,305668,685151,0,cluster2,no
185984,233346,5,219,326,12836,59,53562,3,10,1,1.1,268,4.24,24,83,0,26341,2,1,2,0,2,1,305668,115213,0,cluster2,no
185984,233346,5,219,326,12836,59,53562,3,10,1,1.1,268,4.24,24,83,0,26341,2,1,2,0,2,1,305668,115213,0,cluster2,yes
185989,175702,5,219,326,12836,219,22694,3,9,1,1.1,108,5.09,32,138,0,26765,3,27,2,1,1,1,305668,37236,0,cluster2,no
185990,24328,5,219,326,12836,219,14082,4,8,1,4.29,2382,5.33,22,70,0,8192,1,2,2,0,1,0,305668,30229,0,cluster2,yes
186019,268592,14,100,326,12836,219,102595,4,8,1,2.83,483,5.29,6,149.18,0,8023,2,58,1,0,1,1,305668,685151,0,cluster2,yes
186021,357616,5,129,326,12836,219,26478,3,7,1,0.69,9541,0,8,92,0,11482,7,14,1,0,1,0,305668,339621,0,cluster2,yes
186025,30638,5,219,326,12836,219,99352,3,9,1,1.61,2128,5.08,3,154,0,10362,2,2,2,2,1,0,14168,426666,0,cluster2,yes
186031,349327,5,2,326,12836,219,109804,3,8,1,5.18,4650,0,33,203,1,8812,3,22,2,0,1,0,305668,685151,0,cluster2,no
186061,87415,5,219,326,12836,219,35994,3,8,1,1.95,43,4.93,1,90,0,15764,2,3,1,1,2,1,305668,266613,0,cluster2,yes
186072,57892,5,219,326,12836,219,104588,3,9,1,1.61,9541,4.72,7,89,1,22268,2,1,2,0,1,0,305668,385094,0,cluster2,no
186075,291704,7,100,326,12836,100,50366,4,9,1,3.97,9541,5.67,34,218.41,0,12463,1,24,2,0,1,1,305668,429899,0,cluster2,no
186153,83352,5,219,326,12836,219,74650,4,9,1,0.69,202,5.09,35,246,0,24521,2,43,2,0,1,0,305668,613213,0,cluster2,no
186177,84419,5,219,326,12836,219,54045,2,6,1,1.79,1522,4.54,2,63,0,14704,2,7,2,0,1,0,305668,33966,0,cluster2,no
186180,6689,5,219,326,12836,219,62822,3,8,1,1.39,4237,4.84,1,87,1,5282,3,3,1,0,1,1,305668,35890,0,cluster2,yes
186198,334069,5,219,326,12836,219,62114,2,8,1,0.69,9541,4.3,26,69,0,12456,1,6,2,0,1,1,3678,85137,0,cluster2,no
186221,328027,5,219,326,12836,219,97907,2,8,1,0.69,65,4.94,24,109,0,23695,2,1,2,1,1,0,305668,35340,0,cluster2,no
186265,63644,5,219,326,12836,219,22491,0,8,1,2.64,6022,4.63,21,76,0,24966,1,8,2,0,1,1,305668,685151,0,cluster2,yes
186300,277835,5,219,326,12836,219,85689,3,9,1,1.1,3129,4.59,2,89,0,14630,1,5,1,0,1,0,305668,60882,0,cluster2,yes
186301,355817,5,219,326,12836,219,115604,2,9,1,2.48,9541,0,22,95,0,9433,1,4,2,0,1,1,305668,273008,0,cluster2,no
186301,355817,5,219,326,12836,219,115604,2,9,1,2.48,9541,0,22,95,0,9433,1,4,2,0,1,1,305668,273008,0,cluster2,no
186301,355817,5,219,326,12836,219,57996,3,9,1,0,9541,0,18,104,0,9433,1,4,2,0,1,1,305668,273050,0,cluster2,no
186301,355817,5,219,326,12836,219,57996,3,9,1,0,9541,0,18,104,0,9433,1,4,2,0,1,1,305668,273050,0,cluster2,no
186331,287987,5,219,326,12836,219,90826,3,8,1,2.89,9541,4.75,1,94,0,6226,1,28,2,2,1,0,305668,685151,0,cluster2,yes
186338,171813,5,219,326,12836,219,137497,2,9,1,2.83,3123,4.44,6,59,0,7143,1,1,2,0,1,1,305668,110,0,cluster2,yes
186355,154294,5,219,326,12836,98,5824,4,8,1,4.44,1946,4.18,34,49,0,4862,4,16,2,1,1,1,305668,638611,0,cluster2,no
186368,224680,5,219,326,12836,219,115045,3,8,1,2.64,9541,4.64,9,81,0,8472,1,1,1,0,1,0,305668,685151,0,cluster2,no
186382,220082,32,220,326,12836,220,23872,5,8,1,4.85,1135,5.27,24,186.95,0,22043,1,33,2,0,1,0,104094,685151,0,cluster2,no
186384,217872,32,220,326,12836,220,23872,5,8,1,4.85,1135,5.27,12,187.67,0,22043,1,27,2,0,1,0,305668,19,0,cluster2,yes
186395,9766,5,219,59,11523,219,4144,3,9,1,0.69,9535,4.76,37,99,0,14506,1,0,4,0,2,1,305668,112724,0,cluster2,no
186410,252538,32,220,326,12836,55,137989,5,10,1,5.64,2347,6.21,14,487.83,0,14177,4,6,1,0,1,0,305668,26419,0,cluster2,yes
186449,298138,5,219,326,12836,219,122553,2,6,1,2.64,9541,4.1,18,56,0,24734,1,48,2,0,1,1,305668,133371,0,cluster2,no
186473,180176,5,219,326,12836,219,9885,2,7,1,1.39,130,4.19,34,60,0,1143,1,126,2,0,1,0,305668,72543,0,cluster2,yes
186497,167450,18,129,326,12836,219,24311,4,8,1,3.53,2690,5.28,6,267.76,0,24373,2,13,3,0,1,0,305668,685151,0,cluster2,no
186508,297170,5,219,326,12836,219,114304,5,9,1,5.77,1916,6.21,31,384,0,5143,4,14,3,0,1,1,305668,615552,0,cluster2,no
186528,301901,5,219,326,12836,219,114932,3,8,1,4.32,2552,5.23,6,69,1,8192,1,22,2,0,1,0,305668,31638,0,cluster2,no
186541,249063,5,219,127,11030,219,63059,3,8,1,2.08,9541,4.73,12,109,0,8143,1,2,7,0,4,0,305668,390975,0,cluster2,yes
186576,72547,5,219,326,12836,219,5588,3,9,1,1.39,373,5,7,114,0,27728,1,3,2,0,1,0,305668,42089,0,cluster2,yes
186588,344773,24,216,326,12836,99,2406,5,9,1,6.08,525,0,2,440.23,0,13292,6,85,1,0,1,0,305668,685151,0,cluster2,no
186619,229830,5,219,326,12836,219,119197,3,8,1,4.72,3259,5.24,35,189,0,10456,1,18,2,0,1,1,305668,26,0,cluster2,no
186638,239922,5,212,326,12836,215,47787,4,8,1,1.39,140,4.73,9,41,1,7363,3,30,1,0,1,0,305668,685151,0,cluster2,yes
186644,54198,5,219,326,12836,219,40427,3,10,1,1.39,778,4.88,1,86,1,14052,2,8,1,1,1,1,305668,534524,0,cluster2,yes
186645,384880,14,219,326,12836,219,90903,3,10,1,2.48,881,0,7,158.82,0,2755,1,1,2,1,1,0,305668,289736,0,cluster2,yes
186647,365208,5,219,326,12836,219,33588,3,10,1,1.1,2331,0,1,149,0,20177,1,4,2,0,1,1,305668,153,0,cluster2,yes
186738,322710,24,216,326,12836,219,61529,4,9,1,5.7,5812,5.81,8,280.96,0,24700,1,9,1,0,1,0,305668,685151,0,cluster2,no
186738,322710,24,216,326,12836,219,61529,4,9,1,5.7,5812,5.81,8,280.96,0,24700,1,9,1,0,1,0,305668,685151,0,cluster2,no
186738,322710,24,216,326,12836,219,126462,4,9,1,5.7,3548,5.99,26,401.8,0,24700,1,9,1,0,1,0,305668,685151,0,cluster2,no
186738,322710,24,216,326,12836,219,126462,4,9,1,5.7,3548,5.99,26,401.8,0,24700,1,9,1,0,1,0,305668,685151,0,cluster2,no
186759,269780,5,219,326,12836,219,44743,3,9,1,2.08,1575,4.9,8,133,0,227,1,1,2,0,1,1,305668,679764,0,cluster2,no
186785,166255,15,55,326,12836,55,132196,3,8,1,2.64,837,4.75,28,139.14,0,10010,1,8,1,0,1,0,305668,685151,0,cluster2,no
186796,113671,24,216,326,12836,91,32610,5,9,1,4.11,549,5.08,1,78.38,0,9580,2,166,1,0,1,0,305668,685151,0,cluster2,yes
186841,90293,5,219,326,12836,219,140288,3,9,1,1.39,493,4.99,8,79,0,13066,1,16,1,1,2,1,305668,192905,0,cluster2,yes
186846,343665,5,219,326,12836,219,3390,2,7,1,1.39,27,0,7,68,0,10999,4,49,2,2,1,0,305668,49746,0,cluster2,no
186858,322679,5,219,326,12836,219,113302,3,9,1,2.08,764,4.89,9,105,0,9340,1,12,1,0,1,1,305668,607154,0,cluster2,yes
186858,322679,5,219,326,12836,219,113302,3,9,1,2.08,764,4.89,9,105,0,9340,1,12,1,0,1,1,305668,607154,0,cluster2,no
186859,93521,5,219,326,12836,219,99894,4,9,1,4.32,1263,5.76,2,209,0,18933,1,6,2,0,1,1,305668,203,0,cluster2,yes
186886,21692,5,219,326,12836,219,81912,3,8,1,1.95,1048,4.86,7,110,0,18324,1,7,2,0,1,1,305668,685151,0,cluster2,yes
186916,340080,5,219,326,12836,219,78414,4,9,1,3.33,2117,0,7,189,0,21378,2,67,2,0,1,1,305668,140010,0,cluster2,yes
186938,102211,5,219,326,12836,219,28033,0,7,1,2.64,2641,4.66,26,63,0,2869,1,1,2,0,1,1,305668,48,0,cluster2,yes
186944,291360,5,219,326,12836,219,36783,2,7,1,2.08,16,4.16,2,65,1,2518,4,28,1,0,1,0,305668,267305,0,cluster2,yes
187017,46732,5,219,326,12836,219,75637,5,9,1,1.95,108,5.19,1,105,1,8347,4,19,4,1,2,0,305668,674546,0,cluster2,yes
187031,347532,24,216,326,12836,55,68319,4,8,1,3.89,3717,0,9,113.19,0,24962,4,45,1,1,1,0,305668,685151,0,cluster2,yes
187041,376426,5,219,326,12836,219,53217,2,8,1,1.39,132,0,6,139,0,24804,1,22,2,0,1,1,305668,193566,0,cluster2,yes
187057,123198,16,31,326,12836,215,22572,3,8,1,3.5,892,4.77,4,119.39,0,13647,11,182,4,1,2,0,305668,94390,0,cluster2,no
187078,309717,5,219,326,12836,219,139523,2,7,1,1.95,738,4.12,14,60,0,18593,1,3,2,0,1,0,305668,272982,0,cluster2,yes
187079,337808,5,219,326,12836,219,77934,3,8,1,0,101,4.76,30,110,1,12638,3,23,2,2,1,0,305668,66343,0,cluster2,no
187080,131740,14,100,326,12836,100,78377,0,8,1,3.74,3218,5.26,35,99.44,0,20216,5,54,2,0,1,0,305668,121778,0,cluster2,no
187080,131740,14,100,326,12836,100,78377,0,8,1,3.74,3218,5.26,35,99.44,0,20216,5,54,2,0,1,0,305668,121778,0,cluster2,no
187111,45136,5,219,326,12836,219,98719,4,8,1,3.81,301,6.19,31,305,0,13870,2,36,2,0,1,1,305668,250233,0,cluster2,no
187113,374129,5,219,326,12836,219,79537,4,8,1,3.74,385,0,9,89,1,26067,2,11,3,1,1,0,305668,685151,0,cluster2,no
187126,207784,5,219,326,12836,219,62672,2,6,1,3.43,1613,4.47,2,58,0,25682,1,10,4,0,1,1,305668,634765,0,cluster2,no
187127,72544,5,219,326,12836,219,75805,3,8,1,1.61,9541,4.91,19,63,1,10833,1,0,4,1,2,1,305668,112896,0,cluster2,no
187170,140746,14,100,326,12836,100,19461,2,8,1,1.39,850,4.8,3,80.61,0,2083,1,6,3,1,1,0,305668,50881,0,cluster2,yes
187174,123983,5,219,326,12836,219,84795,4,9,1,2.71,1669,4.97,6,169,1,15893,1,31,1,0,1,0,305668,212884,0,cluster2,no
187194,269955,5,219,326,12836,219,74359,3,8,1,0,57,4.92,13,162,0,14612,1,22,6,0,2,1,305668,685151,0,cluster2,no
187211,200902,5,55,326,12836,55,61898,3,9,1,0,9535,4.8,18,57,0,10010,1,6,1,1,1,1,305668,685151,0,cluster2,no
187224,258760,5,219,326,12836,219,55754,2,5,1,5.11,4177,4.8,12,119,0,8812,1,0,1,0,1,1,305668,647102,0,cluster2,no
187283,38679,5,219,326,12836,219,66255,3,8,1,1.95,592,4.6,13,88,0,7783,3,37,2,0,1,0,305668,118045,0,cluster2,no
187289,147825,5,219,326,12836,219,132817,4,9,1,3.3,1705,5.18,1,99,0,3095,1,43,2,0,1,1,305668,337930,0,cluster2,yes
187330,277918,5,219,326,12836,219,1437,3,6,1,1.79,9541,4.71,31,100,0,15588,1,2,2,0,1,1,305668,265136,0,cluster2,yes
187346,54584,5,219,326,12836,219,14034,2,7,1,2.64,4594,4.95,3,151,0,15888,6,153,3,2,1,0,305668,649651,0,cluster2,yes
187352,197825,5,219,326,12836,219,136025,3,9,1,4.78,3689,5.36,28,159,0,10456,1,21,1,0,1,1,305668,52004,0,cluster2,no
187378,280760,31,219,326,12836,219,52311,2,8,1,2.48,1362,4.61,2,81,1,9701,2,1,1,1,1,1,305668,582377,0,cluster2,yes
187417,52503,9,59,326,12836,219,29144,2,7,1,2.08,97,4.16,2,39.19,1,21808,2,3,2,0,1,1,66954,685151,0,cluster2,yes
187421,354094,5,219,326,12836,219,17331,2,6,1,2.64,78,0,13,69,0,10999,1,3,2,0,1,1,106864,264458,0,cluster2,no
187427,329123,5,219,326,12836,219,43489,3,9,1,1.79,1200,4.75,14,139,0,17516,3,16,2,1,1,1,305668,621447,0,cluster2,no
187465,391109,18,129,228,3752,60,44224,5,8,1,5.93,1007,0,4,111.88,1,28150,2,0,1,0,1,1,305668,685151,0,cluster2,yes
187528,289047,5,219,326,12836,100,51178,3,8,1,4.32,1973,5.21,4,151,0,21871,2,42,2,2,1,0,305668,165676,0,cluster2,yes
187589,45293,5,219,326,12836,219,15328,3,9,1,1.1,582,4.86,19,102,0,21089,1,2,2,0,1,1,2665,58556,0,cluster2,yes
187604,135167,5,219,326,12836,219,69546,0,7,1,2.71,6049,4.97,7,112,0,24703,1,31,2,0,1,0,279870,685151,0,cluster2,yes
187613,270464,14,100,326,12836,100,128677,3,7,1,4.56,3917,5.04,13,120.61,0,15438,3,1,2,0,1,1,305668,172361,0,cluster2,yes
187617,274719,15,55,326,12836,18,47625,4,8,1,3,775,6.08,13,227.45,1,6695,7,113,2,0,1,0,305668,685151,0,cluster2,no
187628,68805,5,219,326,12836,219,98554,3,9,1,0.69,183,4.85,2,79,0,17143,1,0,2,0,1,0,305668,490936,0,cluster2,yes
187687,390352,5,219,326,12836,219,130594,3,9,1,0,94,0,25,109,1,23904,1,0,2,0,1,1,305668,53078,0,cluster2,yes
187690,344741,15,55,326,12836,100,52125,3,7,1,3.04,1148,0,4,75.49,1,18825,1,46,2,0,1,0,299652,685151,0,cluster2,yes
187708,128509,5,219,326,12836,219,64675,4,8,1,1.79,9541,5.04,10,119,0,7528,1,3,2,0,1,1,305668,223765,0,cluster2,no
187710,29607,14,100,326,12836,100,51178,3,8,1,4.32,930,5.27,1,146.04,0,982,1,3,2,0,1,0,305668,157418,0,cluster2,yes
187792,233609,22,92,326,12836,216,90718,3,9,1,4.09,6372,4.45,2,110.36,0,27848,3,56,2,0,1,1,305668,685151,0,cluster2,no
187802,151012,5,219,326,12836,219,13725,2,7,1,2.94,4287,4.32,3,89,1,26918,2,54,1,1,1,1,305668,399691,0,cluster2,no
187818,3487,5,219,94,841,219,70578,2,6,1,2.64,9541,4.4,24,70,0,28064,5,8,2,0,2,0,305668,213835,0,cluster2,no
187845,212225,5,219,326,12836,219,136511,3,8,1,2.08,186,4.88,21,107,0,13233,3,8,2,0,1,0,305668,127950,0,cluster2,no
187876,255908,29,132,201,9989,55,122254,3,8,1,1.39,5623,4.8,1,175.92,0,9250,1,6,1,1,2,0,305668,685151,0,cluster2,yes
187915,52031,5,219,326,12836,219,66737,4,9,1,3.69,847,5.39,6,229,0,6443,1,0,1,0,1,0,305668,33,0,cluster2,no
187932,245998,24,216,326,12836,32,84746,4,8,1,2.08,198,5.34,4,181.4,0,16363,1,77,2,0,1,1,305668,685151,0,cluster2,no
187936,79778,5,219,326,12836,219,107261,3,10,1,2.56,9541,4.83,15,85,0,22206,1,1,1,0,1,1,305668,207236,0,cluster2,no
187936,79778,5,219,326,12836,219,107261,3,10,1,2.56,9541,4.83,15,85,0,22206,1,1,1,0,1,1,305668,207236,0,cluster2,no
187936,79778,5,219,326,12836,219,106721,0,4,1,1.95,9541,4.54,25,45,0,22206,1,1,1,0,1,1,305668,207256,0,cluster2,no
187936,79778,5,219,326,12836,219,106721,0,4,1,1.95,9541,4.54,25,45,0,22206,1,1,1,0,1,1,305668,207256,0,cluster2,no
187962,51965,5,219,326,12836,219,13659,4,9,1,4.14,1151,5.52,15,319,0,25479,1,66,2,2,1,1,305668,50625,0,cluster2,no
187980,393850,14,100,326,12836,100,75972,3,8,1,4.32,2094,0,33,115.03,0,21871,1,27,2,1,1,1,3962,22006,0,cluster2,yes
188000,138609,5,219,326,12836,219,23751,3,9,1,2.3,400,4.77,2,89,0,15893,1,13,1,1,2,1,305668,110206,0,cluster2,yes
188009,69887,9,59,326,12836,219,60034,4,9,1,0.69,237,5.17,18,148.81,0,9179,1,5,2,2,1,0,305668,45082,0,cluster2,no
188021,19743,5,55,326,12836,14,126158,4,8,1,3.09,154,5.19,21,141,0,9387,2,14,2,0,1,1,305668,685151,0,cluster2,yes
188062,156940,5,219,326,12836,223,137289,5,9,1,4.19,333,5.29,16,102,1,9847,4,29,2,0,1,1,268411,432386,0,cluster2,yes
188062,156940,5,219,326,12836,223,137289,5,9,1,4.19,333,5.29,16,102,1,9847,4,29,2,0,1,1,268411,432386,0,cluster2,no
188062,156940,5,219,326,12836,223,66249,5,9,1,5.62,1415,5.53,1,115,1,9847,4,29,2,0,1,1,266857,432451,0,cluster2,yes
188062,156940,5,219,326,12836,223,66249,5,9,1,5.62,1415,5.53,1,115,1,9847,4,29,2,0,1,1,266857,432451,0,cluster2,no
188105,369558,5,219,326,12836,219,1098,0,8,1,2.3,2617,0,21,64,0,15892,1,1,2,0,1,0,305668,265864,0,cluster2,yes
188151,389253,15,55,326,12836,55,85836,4,8,1,3.76,9541,0,3,135.82,0,3513,1,2,2,0,1,1,305668,685151,0,cluster2,yes
188197,385789,5,219,326,12836,219,112060,5,9,1,3.18,64,0,24,270,0,13483,2,2,4,0,2,1,305668,173704,0,cluster2,no
188266,183682,5,219,326,12836,219,55709,3,9,1,0.69,9541,4.84,28,174,0,13686,2,106,3,0,1,1,305668,174819,0,cluster2,no
188274,199888,5,219,326,12836,219,71039,4,9,1,2.83,1860,5.29,1,209,1,18363,1,48,4,0,2,1,305668,626181,0,cluster2,yes
188278,95557,5,219,326,12836,219,61346,3,8,1,1.39,9541,4.46,15,68,0,7376,2,123,2,0,1,1,305668,252786,0,cluster2,yes
188299,229707,15,55,326,12836,99,44185,5,9,1,3.47,23,5.49,4,203.9,0,13292,2,185,1,1,2,1,305668,685151,0,cluster2,no
188318,115694,32,220,326,12836,220,78688,5,8,1,1.61,4246,4.83,1,129.26,0,24117,2,12,1,1,1,0,305668,685151,0,cluster2,yes
188334,369846,5,219,326,12836,219,12394,3,9,1,0.69,10,0,35,124,0,25479,4,2,2,0,1,1,305668,459337,0,cluster2,no
188354,121419,5,219,326,12836,219,38023,3,8,1,3.33,309,5.15,19,178,0,12582,4,26,2,0,1,0,305668,346605,0,cluster2,no
188371,116646,5,219,326,12836,219,36783,2,7,1,2.08,3513,4.14,4,49,1,21055,4,20,1,0,1,1,305668,685151,0,cluster2,yes
188375,259192,7,100,326,12836,219,135537,5,9,1,3.97,61,6.08,1,318.53,0,4562,1,7,2,0,1,1,305668,274896,0,cluster2,yes
188388,379189,5,219,326,12836,219,38846,3,7,1,4.71,4565,0,36,159,1,20319,5,112,2,0,1,0,305668,397930,0,cluster2,no
188512,160832,5,219,326,12836,219,39442,4,9,1,3.66,4102,5.33,25,119,0,22616,2,27,1,1,1,1,305668,22,0,cluster2,no
188735,293431,32,220,326,12836,50,84090,4,8,1,3.97,5404,5.06,1,102.95,1,13610,4,69,1,0,8,0,305668,685151,0,cluster2,no
188750,100966,32,220,326,12836,220,137301,4,8,1,5.08,1846,5.27,6,353.1,0,20905,1,32,2,3,1,0,305668,86193,0,cluster2,yes
188753,18828,15,55,326,12836,55,44017,4,8,1,3.76,1528,4.81,2,120.39,0,15784,2,9,2,0,1,1,305668,685151,0,cluster2,yes
188760,364571,14,100,326,12836,219,9021,3,9,1,1.1,2552,0,2,128.81,0,19158,1,12,2,1,1,1,305668,228167,0,cluster2,no
188800,10149,32,220,326,12836,220,61411,5,8,1,4.64,2210,5.54,6,259.11,0,17856,1,2,1,0,1,1,305668,685151,0,cluster2,no
188859,393922,5,219,326,12836,219,84481,2,6,1,1.95,958,0,10,35,0,22393,7,3,1,1,1,0,305668,685151,0,cluster2,no
188870,78418,5,219,326,12836,219,97574,2,5,1,3.91,1250,5,16,84,1,27770,2,0,2,2,1,0,305668,685151,0,cluster2,no
188908,209616,14,100,326,12836,219,55709,3,9,1,0.69,9541,4.88,35,135.58,0,13686,2,16,2,0,1,1,305668,38975,0,cluster2,no
188937,155291,25,132,326,12836,205,640,4,8,1,4.39,6771,5.47,8,200.83,0,17796,6,3,2,0,1,0,305668,685151,0,cluster2,yes
188939,318904,5,219,326,12836,219,14811,2,7,1,0.69,9541,4.24,28,60,0,14283,2,89,2,0,1,0,305668,477000,0,cluster2,no
188939,318904,5,219,326,12836,219,14811,2,7,1,0.69,9541,4.24,28,60,0,14283,2,89,2,0,1,0,305668,477000,0,cluster2,no
188939,318904,5,219,326,12836,219,83955,2,5,1,1.61,9541,3.95,32,59,0,14283,2,89,2,0,1,0,305668,482824,0,cluster2,no
188939,318904,5,219,326,12836,219,83955,2,5,1,1.61,9541,3.95,32,59,0,14283,2,89,2,0,1,0,305668,482824,0,cluster2,no
188940,261809,15,55,326,12836,55,137950,5,9,1,5.16,144,6.21,31,493.53,0,10979,1,0,2,0,1,1,305668,685151,0,cluster2,no
188967,267403,5,219,326,12836,219,72189,2,7,1,3.47,2014,4.85,29,51,0,6364,3,53,2,0,1,0,305668,178087,0,cluster2,no
188994,22690,31,219,326,12836,219,41661,3,9,1,4.06,4425,5.28,15,110,0,27182,4,62,2,0,1,1,305668,685151,0,cluster2,no
189000,15411,5,219,326,12836,219,83616,3,10,1,2.83,344,4.94,32,240,0,23475,1,3,2,0,1,1,305668,464974,0,cluster2,no
189026,174552,5,219,326,12836,219,122603,3,7,1,1.95,672,4.62,9,110,0,17659,2,4,2,2,1,1,305668,48567,0,cluster2,no
189106,192431,5,219,326,12836,219,27644,3,9,1,2.48,3191,4.74,15,99,0,13105,1,4,2,2,1,1,305668,616573,0,cluster2,no
189201,31591,5,219,326,12836,219,45754,3,9,1,2.48,1294,4.84,6,99,0,16645,1,0,1,0,1,0,305668,595991,0,cluster2,no
189232,257545,5,219,326,12836,219,18635,4,9,1,4.76,860,5.7,31,249,0,18774,2,3,1,1,1,0,305668,664910,0,cluster2,no
