srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,click_bool
176230,54748,14,100,326,12836,100,106307,4,9,0,3.89,580,5.92,245.71,1,3670,1,3,2,0,1,0,305668,239896,0,yes
176250,4048,5,219,326,12836,31,70377,4,8,0,0,1,4.84,109,0,6740,2,6,2,0,1,1,305668,685151,0,yes
176320,182004,5,219,326,12836,35,85822,4,9,0,2.4,9541,4.97,160,0,1929,3,136,2,1,1,1,305668,685151,0,no
176437,78985,5,219,326,12836,100,76755,4,9,0,4.36,1432,5.29,164,0,17311,2,23,2,0,1,1,305668,219945,0,no
176450,295294,5,22,326,12836,31,106906,4,9,0,4.65,1561,4.71,124,0,13118,1,42,2,1,1,1,305668,685151,0,no
176451,327179,15,55,155,425,99,136475,2,1,0,1.79,9541,4.62,70.69,0,7759,3,7,1,1,1,0,305668,685151,0,yes
176455,51603,12,99,326,12836,99,22734,3,8,0,5.06,2418,5,133.3,0,27359,1,4,1,0,1,1,305668,685151,0,no
176471,48378,15,224,326,12836,98,95703,5,8,0,4.29,349,5.01,60.96,0,24731,1,2,1,0,1,0,305668,685151,0,yes
176573,242401,15,55,107,1949,100,17036,0,10,0,1.95,1466,4.64,117.99,0,13847,1,63,3,0,1,0,305668,685151,0,no
176622,342837,18,129,277,4917,56,37163,3,8,0,4.13,404,0,182.01,0,16170,1,46,2,0,1,0,305668,557885,0,yes
176625,2332,22,92,326,12836,219,8586,3,7,0,5.78,6504,5.64,209.3,0,24700,1,5,1,0,1,0,305668,685151,0,yes
176649,316051,5,219,326,12836,219,89857,3,8,0,3.47,311,5.4,127,0,19363,5,162,2,0,1,0,305668,57403,0,no
176751,96233,15,55,326,12836,31,20667,4,8,0,6.5,8323,5.63,158.12,0,7770,2,32,2,0,1,1,305668,685151,0,no
176786,236158,11,103,326,12836,103,31732,5,8,0,2.56,9541,4.97,129.03,1,20315,1,32,1,0,1,0,117190,685151,0,no
176786,236158,11,103,326,12836,103,31732,5,8,0,2.56,9541,4.97,129.03,1,20315,1,32,1,0,1,0,117190,685151,0,no
176786,236158,11,103,326,12836,103,132201,4,7,0,1.95,9541,4.72,122.28,0,20315,1,32,1,0,1,0,214352,685151,0,no
176786,236158,11,103,326,12836,103,132201,4,7,0,1.95,9541,4.72,122.28,0,20315,1,32,1,0,1,0,214352,685151,0,no
176844,47480,14,100,326,12836,33,88291,3,8,0,1.79,270,4.61,100.16,0,13121,1,5,2,0,1,0,305668,523407,0,no
176848,335634,18,129,170,4555,215,44821,3,1,0,2.3,5651,4.52,59.79,1,23623,10,93,2,0,1,0,305668,685151,0,yes
176861,19064,19,158,326,12836,158,106479,3,1,0,1.61,12,3.64,21.87,0,18757,3,33,2,0,1,0,305668,685151,0,no
176936,137317,5,219,326,12836,56,106981,3,8,0,5.18,366,4.91,180,0,16822,3,49,2,2,1,1,305668,490879,0,no
176936,137317,5,219,326,12836,56,106981,3,8,0,5.18,366,4.91,180,0,16822,3,49,2,2,1,1,305668,490879,0,yes
176939,127980,24,216,326,12836,216,65558,3,1,0,1.39,31,5.22,121.32,0,28340,2,12,2,1,1,1,305668,685151,0,yes
177022,233755,5,219,326,12836,219,137360,4,7,0,4.91,3908,5.75,248,1,25426,6,21,4,0,1,0,305668,83658,0,no
177075,328483,5,219,326,12836,219,1572,3,8,0,3.56,9541,4.95,80,0,11387,1,4,2,0,1,1,299929,189157,0,yes
177086,151691,24,216,326,12836,225,35820,4,7,0,3.99,318,5.12,109.59,1,11308,1,40,2,0,1,1,305668,685151,0,no
177103,20106,5,219,326,12836,219,139976,3,8,0,3.04,16,4.71,70,1,8347,2,1,2,0,1,1,305668,130121,0,no
177103,20106,5,219,326,12836,219,139976,3,8,0,3.04,16,4.71,70,1,8347,2,1,2,0,1,1,305668,130121,0,no
177103,20106,5,219,326,12836,219,76443,4,8,0,3.43,197,5.03,104,1,8347,2,1,2,0,1,1,305668,133383,0,no
177103,20106,5,219,326,12836,219,76443,4,8,0,3.43,197,5.03,104,1,8347,2,1,2,0,1,1,305668,133383,0,no
177244,310885,5,219,326,12836,98,10363,4,8,0,5.44,4300,5.35,79,1,20721,3,10,3,0,1,0,305668,645145,0,yes
177327,122290,5,219,326,12836,215,84965,3,9,0,5.96,1691,5.33,130,1,2854,3,36,2,0,1,1,305668,291791,0,yes
177350,370560,15,55,326,12836,117,13479,5,9,0,4.79,119,0,103.24,1,15669,2,68,2,0,1,0,305668,685151,0,no
177353,69555,5,32,326,12836,219,137826,2,6,0,3.26,3139,5.46,181,0,12588,2,258,3,0,2,0,305668,685151,0,yes
177403,275873,5,219,326,12836,100,120509,4,8,0,3.89,2388,5.15,170,0,19898,3,88,2,2,1,1,305668,110174,0,yes
177409,211995,32,220,326,12836,219,45882,4,8,0,4.22,679,5.36,171.28,1,13216,4,163,2,1,1,0,305668,675605,0,no
177413,231751,5,219,326,12836,219,137782,3,7,0,1.39,3208,5.1,116,0,15039,1,1,2,0,1,1,305668,60811,0,yes
177438,155243,32,220,326,12836,55,105082,3,6,0,4.14,465,4.46,66.28,0,19213,2,72,2,0,1,1,305668,685151,0,no
177438,155243,32,220,326,12836,55,105082,3,6,0,4.14,465,4.46,66.28,0,19213,2,72,2,0,1,1,305668,685151,0,no
177521,116698,5,219,326,12836,219,6709,0,8,0,0.69,291,4.12,90,0,17801,1,175,1,0,1,1,305668,682433,0,no
177708,88633,5,219,326,12836,219,21426,3,8,0,2.83,5489,5.32,180,0,2231,3,40,2,0,1,0,78561,190084,0,yes
177728,178234,15,55,326,12836,109,32336,4,8,0,5,669,4.85,104.29,0,11543,1,74,8,0,4,1,305668,685151,0,no
177742,373878,5,219,326,12836,109,139910,4,10,0,4.84,1782,0,184,0,11543,3,127,2,0,1,1,305668,382646,0,yes
177769,170140,5,229,326,12836,229,121953,4,9,0,3.3,778,5.5,140,0,20361,1,2,2,0,1,1,305668,685151,0,yes
177811,366965,16,31,326,12836,31,123015,4,9,0,0,603,0,112.28,0,18196,7,50,2,0,1,0,305668,530671,0,yes
177811,366965,16,31,326,12836,31,123015,4,9,0,0,603,0,112.28,0,18196,7,50,2,0,1,0,305668,530671,0,yes
177811,366965,16,31,326,12836,31,139213,4,9,0,0,9541,0,225.91,0,18196,7,50,2,0,1,0,305668,532729,0,yes
177811,366965,16,31,326,12836,31,139213,4,9,0,0,9541,0,225.91,0,18196,7,50,2,0,1,0,305668,532729,0,yes
177812,114337,5,219,326,12836,219,79475,3,8,0,5.13,1863,5.42,97,0,9402,1,1,2,0,1,1,305668,170382,0,yes
177816,185403,15,55,326,12836,99,32966,3,10,0,5.12,161,5.25,195.52,0,13292,3,52,2,0,1,0,305668,685151,0,yes
178016,340590,24,117,326,12836,117,66937,4,9,0,1.95,3064,0,76.98,0,11399,1,150,1,0,1,1,305668,685151,0,no
178048,160414,32,220,326,12836,220,4066,4,10,0,3.74,126,5.11,299.28,0,25981,3,3,1,0,1,0,305668,351069,0,no
178066,243322,15,55,326,12836,26,16257,3,8,0,5.55,712,4.58,65.89,1,27057,4,45,2,0,2,1,305668,685151,0,yes
178066,243322,15,55,326,12836,26,16257,3,8,0,5.55,712,4.58,65.89,1,27057,4,45,2,0,2,1,305668,685151,0,no
178066,243322,15,55,326,12836,26,1931,5,9,0,6.06,2910,6.03,288.08,1,27057,4,45,2,0,2,1,305668,685151,0,yes
178066,243322,15,55,326,12836,26,1931,5,9,0,6.06,2910,6.03,288.08,1,27057,4,45,2,0,2,1,305668,685151,0,no
178119,37988,5,219,326,12836,219,112806,3,9,0,2.71,36,4.52,69,0,8347,1,22,2,1,1,1,305668,622553,0,no
178119,37988,5,219,326,12836,219,112806,3,9,0,2.71,36,4.52,69,0,8347,1,22,2,1,1,1,305668,622553,0,no
178202,347979,22,92,326,12836,14,58754,3,6,0,2.08,797,0,52.36,0,639,1,16,2,1,1,0,305668,685151,0,yes
178211,88771,31,219,326,12836,219,94956,2,5,0,2.94,506,4.67,109,0,20857,2,9,3,0,1,1,305668,170795,0,no
178323,163375,5,219,326,12836,4,99841,4,8,0,3.78,1748,4.65,108,0,24904,3,106,2,0,1,0,305668,272625,0,yes
178427,108547,5,219,326,12836,219,17258,3,7,0,1.39,952,4.89,89,0,27127,1,17,1,0,1,1,305668,67440,0,yes
178429,123239,19,158,326,12836,158,20455,3,6,0,3.09,3067,4.25,84.42,1,18329,3,29,2,0,1,1,111430,192467,0,no
178435,257172,15,55,326,12836,99,44632,3,7,0,5.55,523,5.55,156.96,0,5474,1,11,1,0,1,0,305668,685151,0,yes
178452,43235,9,59,326,12836,59,137136,4,6,0,3.56,5207,4.19,48.9,1,21319,1,1,2,0,1,0,305668,89528,0,yes
178468,164981,16,31,326,12836,31,90634,4,8,0,6.4,1856,5.54,99.27,1,6285,1,0,2,0,2,0,305668,204455,0,no
178566,271424,5,219,326,12836,219,11821,2,6,0,3.3,9541,4.91,82,1,15428,4,9,2,0,2,0,305668,609295,0,no
178616,21593,15,55,326,12836,32,54886,4,8,0,1.39,7285,5.36,297.01,0,20301,1,79,2,0,1,0,305668,685151,0,yes
178621,224539,5,219,326,12836,219,104370,2,8,0,2.4,6528,4.48,109,0,21792,1,1,4,0,2,1,305668,70088,0,yes
178667,256254,24,216,326,12836,99,110266,0,10,0,0,9541,4.68,95.04,0,1658,3,37,1,0,1,1,305668,685151,0,no
178667,256254,24,216,326,12836,99,110266,0,10,0,0,9541,4.68,95.04,0,1658,3,37,1,0,1,1,305668,685151,0,yes
178668,161759,32,220,326,12836,216,104873,3,8,0,3.3,566,4.93,69.14,0,20555,2,15,2,0,1,0,305668,353530,0,no
178685,185196,5,219,326,12836,219,102762,0,8,0,0,9541,4.75,119,0,25364,3,3,2,0,1,0,305668,89480,0,yes
178697,360852,5,219,326,12836,219,89388,5,9,0,1.61,1594,0,179,1,3978,1,2,2,0,1,1,305668,82832,0,yes
178745,40881,15,55,326,12836,216,95824,3,8,0,1.1,177,4.78,97.68,0,20839,1,41,2,0,1,1,305668,685151,0,no
178745,40881,15,55,326,12836,216,95824,3,8,0,1.1,177,4.78,97.68,0,20839,1,41,2,0,1,1,305668,685151,0,yes
178746,140937,15,55,326,12836,31,136712,4,9,0,6.92,1728,5.63,236.45,1,16361,3,57,3,0,1,0,303195,685151,0,yes
178749,167325,5,219,326,12836,219,75205,4,9,0,5.16,5570,5.75,202,0,17012,3,104,2,0,1,0,305668,184691,0,no
178769,332413,10,4,326,12836,4,31690,4,9,0,0.69,4,5.05,107.01,0,1699,1,3,2,0,1,0,305668,685151,0,no
178776,107611,5,219,326,12836,219,127854,0,6,0,1.1,27,4.49,44,0,17546,1,5,2,0,1,1,305668,153082,0,no
178813,259527,16,31,326,12836,99,92813,3,8,0,5.12,2601,5.07,195.8,0,27359,1,7,4,0,2,1,305668,685151,0,no
178904,292669,16,31,326,12836,31,99681,3,7,0,3.56,400,5.11,182.6,0,7482,2,78,2,0,1,1,305668,59653,0,no
178928,187214,5,219,326,12836,219,105764,3,8,0,0.69,9471,5.47,293,0,11247,5,84,2,2,1,0,305668,658795,0,yes
178964,43495,15,55,326,12836,15,53541,4,8,0,1.61,632,5.5,217.36,0,27101,1,75,2,0,1,0,305668,685151,0,yes
179074,241385,1,13,326,12836,13,24350,3,7,0,4.2,3816,5.08,128.2,0,24333,2,205,1,0,1,0,305668,685151,0,yes
179076,119949,24,216,227,6647,98,111191,5,9,0,0,44,5.99,337,1,23561,1,12,1,1,1,1,305668,685151,0,no
179133,54190,5,128,326,12836,92,2423,4,8,0,2.48,9541,5.05,97,0,3402,1,3,1,0,1,1,305668,685151,0,no
179153,137638,5,219,326,12836,137,19599,3,8,0,4.16,1639,4.88,150,0,13901,1,15,3,0,1,0,305668,685151,0,no
179251,212191,24,216,326,12836,92,68049,3,7,0,3.22,2072,4.96,85.37,1,27347,2,26,1,0,1,1,305668,685151,0,no
179268,345207,5,219,326,12836,219,54906,4,8,0,4.16,3453,0,246,0,4072,3,19,2,0,1,0,305668,685151,0,no
179273,91219,32,220,326,12836,220,54375,4,8,0,4.2,2973,5.08,211.95,0,4205,1,16,1,0,1,1,305668,298141,0,yes
179283,67922,5,219,326,12836,219,106044,3,7,0,2.56,1255,4.75,70,0,2870,1,0,2,0,1,0,305668,538278,0,yes
179325,139050,14,100,227,4572,2,127581,4,7,0,3.69,428,5,108.78,0,4026,2,3,2,0,1,0,305668,179761,0,no
179347,212121,5,219,190,2194,219,76929,4,8,0,0,8110,4.74,104,1,11480,1,1,2,0,1,1,305668,665549,0,yes
179421,93732,14,100,326,12836,59,51944,4,9,0,1.61,2781,6.18,377.74,1,1161,7,48,2,0,1,0,305668,685151,0,yes
179490,126077,5,219,326,12836,219,7377,4,8,0,3.81,744,5.21,109,1,13870,1,1,2,0,1,1,305668,279239,0,no
179525,382607,15,55,326,12836,16,74597,3,7,0,3.53,9541,0,898.29,0,6704,7,73,2,0,1,0,305668,685151,0,no
179529,116593,32,220,326,12836,219,24545,4,8,0,4.04,2772,5.22,89.65,0,8192,2,93,2,0,1,0,305668,667035,0,no
179532,232856,5,219,326,12836,219,56830,3,9,0,2.56,9541,5.37,219,0,1978,2,44,2,4,1,1,305668,232437,0,yes
179535,263329,29,132,326,12836,81,17714,5,9,0,4.38,1825,5.04,77.01,1,25614,2,84,2,1,1,0,305668,685151,0,yes
179535,263329,29,132,326,12836,81,17714,5,9,0,4.38,1825,5.04,77.01,1,25614,2,84,2,1,1,0,305668,685151,0,no
179602,131254,5,219,326,12836,219,115310,3,8,0,4.04,4793,5.29,136,1,2045,3,36,2,1,1,0,305668,616662,0,yes
179610,183992,5,219,87,786,219,18727,3,7,0,1.1,261,5.08,127,1,23129,3,40,1,0,1,0,305668,584639,0,no
179610,183992,5,219,87,786,219,18727,3,7,0,1.1,261,5.08,127,1,23129,3,40,1,0,1,0,305668,584639,0,yes
179674,317064,24,216,326,12836,216,126263,4,9,0,1.1,5837,5.47,203.52,1,14922,1,45,1,0,1,1,305668,685151,0,yes
179779,337207,5,33,326,12836,15,95871,5,9,0,0,480,6.21,271,0,8660,1,6,3,0,1,1,305668,685151,0,yes
179795,295265,5,22,326,12836,31,5682,4,10,0,4.43,1266,5.66,274,0,14358,1,39,2,1,1,0,305668,685151,0,yes
179846,365182,14,100,326,12836,138,37804,4,9,0,1.39,391,0,123.89,1,23276,3,118,2,0,1,1,305668,298785,0,yes
179859,144541,5,219,326,12836,219,53547,3,7,0,4.01,871,5.29,95,1,18774,4,0,1,0,1,0,100049,108,0,yes
179890,113315,10,4,326,12836,4,115357,3,8,0,3.58,9541,4.91,61.54,0,8403,1,0,1,1,1,1,305668,685151,0,no
180043,281804,5,219,326,12836,100,56013,4,9,0,3.5,565,5.25,203,0,12974,1,4,1,0,1,0,305668,51440,0,no
180043,281804,5,219,326,12836,100,56013,4,9,0,3.5,565,5.25,203,0,12974,1,4,1,0,1,0,305668,51440,0,no
180080,224576,22,92,326,12836,31,75485,2,9,0,6.6,308,4.78,82.16,0,15620,4,101,4,0,2,0,305668,685151,0,no
180088,154156,5,219,326,12836,219,11393,2,7,0,3,649,4.54,117,0,4335,1,4,2,0,1,1,305668,302920,0,yes
180116,224102,5,219,326,12836,219,111480,2,5,0,3.5,1603,4.67,75,0,24373,1,1,2,0,1,1,305668,111555,0,yes
180120,214957,14,100,326,12836,100,94241,3,7,0,4.36,1896,4.67,63.53,0,6948,1,12,2,0,1,1,123630,328688,0,yes
180120,214957,14,100,326,12836,100,94241,3,7,0,4.36,1896,4.67,63.53,0,6948,1,12,2,0,1,1,123630,328688,0,no
180151,260351,5,219,326,12836,219,77914,3,8,0,4.33,2389,5.07,250,1,8192,4,62,4,0,1,1,305668,201086,0,no
180154,112227,5,219,326,12836,219,83473,3,7,0,5.22,5492,5.51,289,0,25426,5,40,4,0,1,0,13391,603671,0,no
180173,141740,7,100,326,12836,100,117333,3,7,0,1.1,928,4.7,112.74,0,19215,1,32,2,1,1,1,305668,28048,0,no
180288,275290,5,219,326,12836,219,73173,4,8,0,5.54,1744,5.79,299,0,5872,1,15,2,0,2,0,305668,188179,0,yes
180295,2122,5,219,326,12836,219,90995,3,7,0,4.38,7082,4.97,89,0,7864,2,21,2,1,1,1,305668,87301,0,no
180326,244890,5,219,326,12836,129,33791,4,8,0,5.34,582,4.76,86,1,19968,3,44,2,0,1,1,305668,306358,0,yes
180335,301767,5,33,326,12836,129,130736,4,8,0,0.69,113,4.57,66,0,4624,5,68,1,0,1,0,305668,685151,0,no
180369,172236,5,219,326,12836,30,85220,4,9,0,2.2,700,5.63,191,1,1995,1,14,2,0,1,1,305668,685151,0,yes
180441,15121,5,219,326,12836,31,130912,4,8,0,0.69,9536,4.5,69,1,15620,1,42,2,0,1,0,305668,685151,0,no
180470,247194,32,117,326,12836,205,23819,3,7,0,3.66,342,4.54,87.21,1,28317,2,19,1,0,1,0,305668,685151,0,yes
180507,145450,5,219,326,12836,81,79247,3,1,0,2.48,5,3.37,27,0,19435,3,1,2,0,1,1,305668,600390,0,yes
180508,21650,9,59,326,12836,59,102493,3,8,0,4.36,921,4.59,42.26,1,27000,1,2,2,0,1,0,305668,225061,0,yes
180527,394150,9,59,326,12836,35,49538,3,1,0,1.95,9541,0,69.29,0,23252,2,10,2,0,1,0,305668,42861,0,no
180559,77589,15,55,326,12836,103,106029,4,7,0,4.38,3018,4.88,144.6,0,13319,1,88,2,1,1,1,305668,41393,0,no
180569,266386,5,219,326,12836,100,28132,4,9,0,4.19,9541,5.62,183,1,982,2,4,2,0,1,1,305668,685151,0,yes
180652,58588,15,55,326,12836,219,74728,3,7,0,3.64,2201,5.18,129.39,0,18321,1,144,2,0,1,1,305668,685151,0,no
180652,58588,15,55,326,12836,219,74728,3,7,0,3.64,2201,5.18,129.39,0,18321,1,144,2,0,1,1,305668,685151,0,yes
180652,58588,15,55,326,12836,219,110932,2,8,0,4.03,2024,4.96,87.34,0,18321,1,144,2,0,1,1,305668,685151,0,no
180652,58588,15,55,326,12836,219,110932,2,8,0,4.03,2024,4.96,87.34,0,18321,1,144,2,0,1,1,305668,685151,0,yes
180714,187726,24,129,326,12836,31,64950,3,7,0,5.09,4010,4.49,117.04,1,23445,1,8,3,0,1,0,305668,300038,0,yes
180799,161959,14,100,326,12836,216,18027,4,9,0,4.04,353,5.6,176.21,0,28172,3,40,2,0,1,1,305668,455498,0,yes
180804,236063,5,219,326,12836,219,10493,2,7,0,2.08,9541,4.82,85,0,4586,1,1,2,0,1,1,193139,243691,0,no
180804,236063,5,219,326,12836,219,10493,2,7,0,2.08,9541,4.82,85,0,4586,1,1,2,0,1,1,193139,243691,0,no
180835,91479,5,219,326,12836,219,72057,2,6,0,4.5,3690,4.94,99,0,4072,1,15,1,1,5,1,305668,244784,0,no
180900,350290,31,219,326,12836,219,57125,2,7,0,4.32,2424,0,208,0,15253,4,22,3,3,1,0,305668,65527,0,no
180925,33155,19,158,326,12836,158,77464,3,9,0,4.03,84,4.14,106.04,0,18757,3,33,2,0,1,1,11108,685151,0,yes
180981,48782,5,219,326,12836,219,131352,3,8,0,5.09,279,5.14,139,0,26928,4,55,2,0,1,1,305668,186312,0,no
180998,356454,24,216,326,12836,225,101752,4,8,0,3.37,198,0,110.19,1,11308,1,78,1,0,1,0,305668,685151,0,no
181043,97642,18,129,198,3882,219,133093,4,9,0,2.83,1207,5.53,235.48,1,26413,7,213,2,1,1,0,305668,279132,0,no
181043,97642,18,129,198,3882,219,133093,4,9,0,2.83,1207,5.53,235.48,1,26413,7,213,2,1,1,0,305668,279132,0,no
181053,214853,5,219,326,12836,219,66606,4,9,0,3.97,473,5.88,288,0,9141,2,15,2,0,1,0,62775,211744,0,no
181054,202375,15,55,227,5371,99,19662,3,8,0,0,71,4.54,125.43,0,15506,1,85,2,0,1,0,305668,685151,0,no
181054,202375,15,55,227,5371,99,19662,3,8,0,0,71,4.54,125.43,0,15506,1,85,2,0,1,0,305668,685151,0,yes
181059,311035,15,55,326,12836,55,68406,3,8,0,1.1,3790,4.41,66.75,0,24991,1,5,1,0,1,1,305668,685151,0,yes
181198,351280,5,219,326,12836,31,131576,4,7,0,6.27,5245,0,215,0,8859,7,15,1,0,1,0,305668,509541,0,yes
181270,161538,32,220,326,12836,4,118071,3,10,0,3.64,9541,4.81,143.45,0,13846,1,106,3,0,1,0,305668,32476,0,no
181354,325273,11,103,177,713,31,118742,4,9,0,1.95,141,5.05,89.87,1,6785,2,97,2,0,1,1,305668,685151,0,no
181402,10394,5,11,326,12836,219,38291,4,8,0,3.47,5,5.89,428,0,5143,2,53,4,1,2,0,305668,685151,0,no
181452,63733,5,219,326,12836,219,49656,3,7,0,3.76,929,4.91,191,1,8192,2,10,1,0,1,0,305668,297186,0,no
181521,27784,16,31,326,12836,69,106537,3,7,0,2.77,399,5.38,141.13,0,8379,1,18,1,0,1,0,305668,685151,0,yes
181541,28604,5,219,326,12836,219,72973,3,8,0,3.26,9541,4.99,135,0,16691,3,29,2,0,1,1,305668,60,0,no
181641,110572,14,100,326,12836,100,90200,4,7,0,0,9541,5.3,83.68,1,12717,1,43,2,0,1,0,305668,151216,0,no
181648,93431,5,219,326,12836,219,114890,3,9,0,3.3,1662,5.06,84,0,4994,1,10,2,0,1,0,305668,243078,0,yes
181648,93431,5,219,326,12836,219,114890,3,9,0,3.3,1662,5.06,84,0,4994,1,10,2,0,1,0,305668,243078,0,no
181731,364434,14,100,326,12836,219,117540,3,4,0,0.69,9541,0,67.85,0,15566,1,10,1,0,1,0,305668,554227,0,no
181731,364434,14,100,326,12836,219,117540,3,4,0,0.69,9541,0,67.85,0,15566,1,10,1,0,1,0,305668,554227,0,no
181807,111880,22,92,326,12836,225,39313,3,9,0,3.04,9541,4.4,104.58,0,3631,2,9,1,1,2,1,305668,685151,0,yes
181885,143322,16,31,326,12836,31,133931,4,1,0,2.4,9541,5.25,188.35,0,5392,2,4,2,0,1,1,305668,134496,0,yes
181892,269119,5,219,326,12836,216,52350,3,8,0,1.79,1143,4.39,36,1,3949,1,94,1,0,1,0,305668,685151,0,no
181892,269119,5,219,326,12836,216,52350,3,8,0,1.79,1143,4.39,36,1,3949,1,94,1,0,1,0,305668,685151,0,yes
181941,33574,5,219,326,12836,219,131026,3,7,0,3.09,9541,4.36,49,0,26217,1,22,1,0,1,0,305668,157834,0,no
181978,142521,18,129,326,12836,129,7849,2,8,0,3.14,9541,4.54,76.69,0,813,2,38,2,0,1,1,305668,186913,0,no
182031,282550,5,117,326,12836,117,108877,4,8,0,4.57,176,4.8,112,0,15669,2,1,2,0,1,1,305668,685151,0,no
182060,187834,18,129,326,12836,215,91592,4,8,0,0,378,5.4,75.42,0,3648,9,86,1,0,1,0,305668,685151,0,yes
182123,382890,32,32,326,12836,56,126071,3,1,0,4.3,9541,0,179.65,0,26137,2,6,1,0,1,0,305668,150887,0,no
182223,29900,5,220,326,12836,50,89646,3,7,0,4.32,1423,5.7,143,0,874,3,9,2,0,1,0,305668,621912,0,no
182235,161195,11,103,326,12836,103,93840,4,7,0,3.91,9541,5.13,184.38,0,5643,2,6,2,0,1,1,305668,685151,0,yes
182247,71338,22,92,326,12836,99,13855,3,9,0,5.58,194,5.59,128.12,0,13292,1,74,3,0,2,0,305668,685151,0,yes
182249,301207,5,219,326,12836,219,17561,3,8,0,2.64,1678,4.97,114,0,10775,2,34,3,0,1,0,305668,304785,0,yes
182249,301207,5,219,326,12836,219,17561,3,8,0,2.64,1678,4.97,114,0,10775,2,34,3,0,1,0,305668,304785,0,no
182255,61618,5,59,188,7153,4,109907,2,7,0,5,2056,4.98,62,0,18791,2,1,1,0,1,1,305668,685151,0,yes
182276,239604,5,219,326,12836,219,51100,3,8,0,2.08,972,5.46,209,0,27620,2,5,2,0,1,1,299791,672727,0,no
182276,239604,5,219,326,12836,219,51100,3,8,0,2.08,972,5.46,209,0,27620,2,5,2,0,1,1,299791,672727,0,yes
182276,239604,5,219,326,12836,219,58916,2,8,0,1.95,921,4.85,280,0,27620,2,5,2,0,1,1,295567,4728,0,no
182276,239604,5,219,326,12836,219,58916,2,8,0,1.95,921,4.85,280,0,27620,2,5,2,0,1,1,295567,4728,0,yes
182278,236322,5,219,326,12836,31,4847,0,10,0,6.71,7013,5.97,377,0,11530,4,107,3,1,1,0,305668,329259,0,yes
182351,21244,29,132,326,12836,31,5141,3,8,0,6.85,6296,5.11,101.95,0,6285,3,21,1,0,1,1,305668,685151,0,no
182395,294906,5,219,326,12836,219,7377,4,8,0,3.81,744,5.23,85,1,13870,5,16,2,1,1,0,305668,614583,0,yes
182406,67704,5,219,326,12836,219,87154,3,7,0,4.26,1667,5.47,209,1,13870,2,3,4,3,2,1,305668,365498,0,yes
182434,94236,5,219,326,12836,219,37853,2,3,0,1.95,658,3.92,45,0,22945,1,2,1,0,1,0,305668,246702,0,no
182437,150554,9,59,326,12836,59,44714,3,7,0,3.87,1610,4.28,46.18,1,16576,3,1,2,0,1,0,305668,510457,0,yes
182571,33487,18,129,326,12836,31,57932,4,9,0,3.74,228,5.35,111.57,1,6785,2,32,2,0,1,1,305668,685151,0,yes
182595,168321,5,219,326,12836,219,90730,4,8,0,5.66,1062,5.9,263,1,4562,1,48,2,0,1,0,305668,4718,0,yes
182649,173,15,55,326,12836,32,64887,0,9,0,0.69,3766,5.78,182.26,0,19475,11,10,1,0,1,0,305668,685151,0,yes
182660,125367,32,220,326,12836,219,55019,3,7,0,3.5,814,5.04,184.2,0,27770,4,234,2,0,1,0,137447,685151,0,yes
182734,65449,24,216,326,12836,14,125349,5,6,0,1.1,9541,5.42,357.85,0,20372,1,9,2,0,1,0,305668,685151,0,yes
182789,356935,5,18,326,12836,100,37330,5,10,0,3.81,91,0,388,0,982,6,1,2,0,1,0,305668,685151,0,yes
182789,356935,5,18,326,12836,100,37330,5,10,0,3.81,91,0,388,0,982,6,1,2,0,1,0,305668,685151,0,no
182806,1609,5,219,326,12836,99,57429,2,8,0,3.56,641,4.58,90,0,13408,2,294,2,0,1,1,305668,298972,0,no
182823,202516,9,59,326,12836,59,93969,3,7,0,3.61,1787,4.1,46.65,0,16770,4,11,2,0,1,1,305668,685151,0,no
182861,52286,18,129,326,12836,132,126956,3,1,0,0,9541,4.64,102.74,0,8207,3,20,2,0,1,0,305668,647202,0,no
182901,352009,5,219,326,12836,219,78647,3,8,0,5.18,3357,0,199,0,9402,2,13,2,0,1,1,305668,192521,0,no
182970,3632,5,219,326,12836,219,68893,3,8,0,3.22,1243,5.27,90,0,25682,1,8,2,0,1,0,305668,384013,0,yes
183064,276633,5,219,326,12836,219,63954,0,5,0,1.95,2238,4.16,57,0,11104,1,0,1,1,1,0,305668,97212,0,yes
183104,282036,5,219,326,12836,100,46800,4,9,0,3.09,9532,5.45,253,0,6948,2,62,2,0,1,0,305668,243080,0,no
183140,161007,5,219,326,12836,219,116886,3,9,0,2.2,172,5.49,169,0,20489,2,33,2,0,1,1,165454,685151,0,no
183196,367223,5,219,326,12836,219,20707,4,8,0,2.2,882,0,170,0,3735,3,10,2,0,1,1,305668,179,0,yes
183230,11799,15,55,326,12836,31,115281,4,9,0,0.69,9541,4.93,81.07,0,221,1,3,2,0,2,0,305668,685151,0,no
183235,187266,5,219,326,12836,219,86247,4,8,0,1.39,2405,4.39,70,0,27787,1,26,2,2,1,1,303168,213860,0,yes
183364,310357,5,219,326,12836,219,124845,4,9,0,4.36,1943,5.33,190,1,21808,3,6,2,0,1,1,305668,121432,0,yes
