"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
114337,114336,0,29,0,0.143115,"2766",11,0,0,0,"0","cluster1","n"
114338,114337,0.377201,46,0,728,"?",4,0,0,0,"0","cluster1","n"
114339,114338,0.039023,47,0,882,"?",6,0,1,0,"8","cluster1","n"
114340,114339,0.679005,43,0,0.323105,"1107",6,0,0,0,"0","cluster1","n"
114341,114340,0.527772,34,0,0.414588,"7855",7,0,1,1,"2","cluster1","n"
114342,114341,0.729694,39,0,0.517386,"4284",9,0,1,0,"0","cluster1","n"
114343,114342,0.304153,74,0,2603,"?",9,0,1,0,"0","cluster1","n"
114344,114343,0.827486,53,0,0.334294,"3122",3,0,1,0,"2","cluster1","n"
114345,114344,0.909899,35,0,0.272211,"4400",4,0,1,0,"3","cluster1","n"
114346,114345,0.005558,51,0,0.330763,"3500",6,0,0,0,"0","cluster1","n"
114347,114346,0.050737,66,0,0.253237,"2625",6,0,1,0,"0","cluster1","n"
114348,114347,0.004266,24,0,0,"820",4,0,0,0,"0","cluster1","n"
114349,114348,0.190263,70,0,0.615477,"5000",18,0,2,0,"1","cluster1","n"
114350,114349,0.011943,52,0,2.451098,"500",7,0,1,0,"2","cluster1","n"
114351,114350,0.692402,43,0,0.639748,"7466",11,0,2,0,"2","cluster1","n"
114352,114351,0.013106,58,0,0.318372,"15283",17,0,4,0,"0","cluster1","n"
114353,114352,0.667488,57,3,0.421809,"6675",13,0,2,0,"0","cluster1","n"
114354,114353,0.157407,50,0,0.294475,"8560",9,0,2,0,"2","cluster1","n"
114355,114354,0.002067,64,0,925,"?",4,0,1,0,"0","cluster1","n"
114356,114355,0.213545,61,0,0.499712,"5200",7,0,1,0,"1","cluster1","n"
114357,114356,0.393499,50,0,0.561464,"11583",14,0,3,0,"3","cluster1","n"
114358,114357,0.706688,40,0,0.649668,"4666",11,0,2,0,"3","cluster1","n"
114359,114358,0.08448,64,0,0.162718,"12493",9,0,1,0,"0","cluster1","n"
114360,114359,0.722811,24,0,0.488341,"1500",5,0,0,1,"0","cluster1","n"
114361,114360,0.624163,65,0,6736,"?",18,0,4,0,"0","cluster1","n"
114362,114361,0.348319,60,0,1.131095,"2173",10,0,2,0,"0","cluster1","n"
114363,114362,0,45,1,0.374666,"10483",17,0,3,0,"0","cluster1","n"
114364,114363,0.440717,31,0,2.495307,"2769",42,0,2,0,"3","cluster1","n"
114365,114364,1,34,0,0.096753,"10500",10,0,0,0,"0","cluster1","n"
114366,114365,0.373729,35,0,0.230873,"7397",9,0,0,0,"2","cluster1","n"
114367,114366,0.45376,65,0,0.362864,"10000",14,0,2,0,"0","cluster1","n"
114368,114367,0.975995,46,1,0.623318,"9957",10,0,3,0,"0","cluster1","n"
114369,114368,0.115126,85,0,0.026662,"6000",6,0,0,0,"1","cluster1","n"
114370,114369,0.039955,59,0,0.013247,"4000",4,0,0,0,"1","cluster1","n"
114371,114370,0.008197,56,0,2844,"?",5,0,1,0,"0","cluster1","n"
114372,114371,0.581832,67,0,0.30123,"2356",7,0,0,0,"0","cluster1","n"
114373,114372,0.71849,26,0,0.432142,"2880",5,0,0,0,"0","cluster1","n"
114374,114373,0.042991,60,0,1707,"?",8,1,1,0,"0","cluster1","y"
114375,114374,0.060541,48,0,0.367869,"5240",6,0,1,0,"2","cluster1","n"
114376,114375,0.077118,30,0,0.413567,"8844",16,0,1,0,"2","cluster1","n"
114377,114376,0.767459,44,1,0.216091,"12975",8,0,2,0,"0","cluster1","n"
114378,114377,1,42,0,0.033029,"2300",0,1,0,0,"1","cluster1","n"
114379,114378,0.047886,63,0,0.069593,"7083",8,0,0,0,"1","cluster1","n"
114380,114379,1,25,0,122,"?",1,0,0,0,"0","cluster1","n"
114381,114380,0.024977,58,0,0.354169,"8910",9,0,1,0,"1","cluster1","n"
114382,114381,0.003831,79,0,4,"?",4,0,0,0,"?","cluster1","n"
114383,114382,0,59,0,736,"?",4,0,0,0,"3","cluster1","n"
114384,114383,0.061568,50,0,40,"?",7,0,0,0,"0","cluster1","n"
114385,114384,1.0011,36,3,0.508635,"5500",12,0,1,0,"0","cluster1","y"
114386,114385,0.064559,65,0,0.033621,"8000",10,0,0,0,"0","cluster1","n"
114387,114386,0.155165,54,0,0.516129,"5300",13,0,1,0,"2","cluster1","n"
114388,114387,1,36,1,0.206367,"6187",2,2,0,0,"2","cluster1","n"
114389,114388,0.039816,74,0,19,"?",3,0,0,0,"0","cluster1","n"
114390,114389,0.057513,61,0,0.022307,"19500",22,0,1,0,"3","cluster1","n"
114391,114390,1,70,0,2758,"?",2,1,1,1,"0","cluster1","y"
114392,114391,0.043924,71,0,0.178601,"2401",3,0,0,0,"0","cluster1","n"
114393,114392,0.369419,41,0,0.247054,"8908",11,0,2,0,"1","cluster1","n"
114394,114393,0.822661,27,1,0.519296,"5000",11,0,2,0,"0","cluster1","y"
114395,114394,0.737271,57,0,0.539212,"7586",19,0,3,0,"1","cluster1","n"
114396,114395,0.347907,46,0,2004,"?",7,0,1,0,"0","cluster1","n"
114397,114396,0.195546,50,1,0.717714,"6000",13,0,2,0,"2","cluster1","n"
114398,114397,0.961065,59,0,0.484703,"5000",10,0,1,0,"3","cluster1","n"
114399,114398,0,55,0,0.488605,"2500",10,0,1,0,"1","cluster1","n"
114400,114399,0.329917,45,0,3622,"?",5,0,1,0,"0","cluster1","n"
114401,114400,0.837034,43,1,0.198972,"7000",6,1,0,0,"0","cluster1","n"
114402,114401,0.391722,41,0,0.199046,"6500",3,0,1,0,"1","cluster1","n"
114403,114402,0.059865,44,0,3.468288,"1150",9,0,2,0,"0","cluster1","n"
114404,114403,0,63,0,0.193728,"8800",9,0,2,0,"1","cluster1","n"
114405,114404,0.014775,55,0,0.182642,"16983",6,0,1,0,"3","cluster1","n"
114406,114405,0,73,0,0.176218,"3960",5,0,0,0,"0","cluster1","n"
114407,114406,0.395701,40,0,0.210629,"9200",11,0,0,0,"3","cluster1","n"
114408,114407,0.576746,75,0,1594,"?",13,0,0,0,"0","cluster1","n"
114409,114408,0.772025,22,0,0.019216,"1300",1,0,0,0,"0","cluster1","n"
114410,114409,0.277771,27,0,0.136756,"2200",6,0,0,0,"1","cluster1","n"
114411,114410,0.385299,71,0,0.341685,"8700",7,0,1,0,"0","cluster1","n"
114412,114411,0.088143,59,0,0.285113,"3089",11,0,1,0,"0","cluster1","n"
114413,114412,0.022167,70,0,25,"?",3,0,0,0,"?","cluster1","n"
114414,114413,0.374016,30,0,0.242464,"6136",15,0,0,0,"0","cluster1","n"
114415,114414,0.001496,43,4,0.492458,"5833",8,1,1,3,"0","cluster1","n"
114416,114415,0.041472,69,0,72,"?",9,0,0,0,"0","cluster1","n"
114417,114416,0.325486,64,0,2565,"?",16,0,1,0,"0","cluster1","n"
114418,114417,0.05617,80,0,58,"?",2,0,0,0,"0","cluster1","n"
114419,114418,0.003587,60,0,17,"?",5,0,0,0,"0","cluster1","n"
114420,114419,0.270626,42,1,0.673605,"2113",15,0,0,0,"1","cluster1","n"
114421,114420,0.550518,52,1,1.762067,"2050",13,0,3,0,"0","cluster1","n"
114422,114421,0.240812,40,0,0.053996,"7870",7,0,0,0,"2","cluster1","n"
114423,114422,0.744984,68,1,0.320443,"16083",8,0,2,0,"3","cluster1","n"
114424,114423,0.135766,72,0,1.181452,"1735",15,0,1,0,"0","cluster1","n"
114425,114424,0.123032,40,0,0.292302,"11600",7,0,2,0,"3","cluster1","n"
114426,114425,1,61,0,0.282987,"21000",9,0,2,0,"0","cluster1","n"
114427,114426,0.17942,51,0,4691,"?",7,0,4,0,"0","cluster1","n"
114428,114427,0.013014,41,0,0.544337,"3416",5,0,2,0,"0","cluster1","n"
114429,114428,0.137322,42,0,0.489766,"6155",15,0,2,0,"3","cluster1","n"
114430,114429,1,26,1,453,"?",6,0,0,0,"0","cluster1","n"
114431,114430,0.030629,59,0,0.163221,"6916",10,0,1,0,"0","cluster1","n"
114432,114431,1,62,0,1507,"?",2,0,2,0,"0","cluster1","n"
114433,114432,0.076828,63,0,0.28688,"5144",11,0,1,0,"0","cluster1","n"
114434,114433,0.000267,50,0,0.39777,"5291",8,0,1,0,"0","cluster1","n"
114435,114434,0.00672,57,0,0.132703,"5500",5,0,1,0,"0","cluster1","n"
114436,114435,0.350697,46,0,2926,"?",7,0,2,0,"1","cluster1","n"
114437,114436,1,30,0,68,"?",0,1,0,0,"?","cluster1","n"
114438,114437,0.081149,28,0,0.236588,"3000",5,0,0,0,"1","cluster1","y"
114439,114438,0.151085,47,0,663,"?",9,0,0,0,"3","cluster1","n"
114440,114439,0.148034,78,0,0.469933,"7000",12,0,1,0,"0","cluster1","y"
114441,114440,0.385792,74,0,0.312983,"6600",14,0,1,0,"0","cluster1","n"
114442,114441,0.010209,65,0,0.319974,"4665",8,0,1,0,"0","cluster1","n"
114443,114442,0.03555,76,0,0.015995,"3500",4,0,0,0,"0","cluster1","n"
114444,114443,0.161102,31,0,0.117634,"4360",4,0,0,0,"0","cluster1","n"
114445,114444,0.13041,67,0,0.189895,"1800",4,0,1,0,"0","cluster1","n"
114446,114445,0.087562,63,0,0.468164,"6501",8,0,3,0,"0","cluster1","n"
114447,114446,0.032796,45,0,0.097115,"3500",6,0,0,0,"1","cluster1","n"
114448,114447,0.144184,69,0,0.474092,"8008",14,0,3,0,"0","cluster1","n"
114449,114448,0,63,0,0,"1920",2,0,0,0,"0","cluster1","n"
114450,114449,0.243994,61,1,1.95082,"2500",9,0,2,0,"0","cluster1","n"
114451,114450,0.166205,49,0,4921,"?",4,0,2,0,"?","cluster1","n"
114452,114451,0.965252,52,0,0.12811,"21301",5,0,2,0,"1","cluster1","n"
114453,114452,0.008042,77,0,0.004615,"2166",4,0,0,0,"0","cluster1","n"
114454,114453,0.066694,49,0,0.159036,"9500",8,0,2,0,"3","cluster1","n"
114455,114454,0.07696,42,0,0.467196,"6675",12,0,2,0,"2","cluster1","n"
114456,114455,0.015833,60,0,1567,"?",3,0,1,0,"?","cluster1","n"
114457,114456,0.05814,52,0,0.161538,"12900",6,0,1,0,"1","cluster1","n"
114458,114457,0.269092,23,0,0.07925,"3040",3,0,0,0,"0","cluster1","n"
114459,114458,1,33,0,0.09622,"3200",2,1,0,1,"4","cluster1","y"
114460,114459,0.001701,61,0,0.317549,"6250",7,0,1,0,"2","cluster1","n"
114461,114460,0.021214,72,1,1887,"?",8,1,1,2,"0","cluster1","y"
114462,114461,0.001102,62,0,0.246394,"17816",15,0,3,0,"0","cluster1","n"
114463,114462,0.076665,63,0,0.199256,"5916",7,0,1,0,"0","cluster1","n"
114464,114463,0,50,0,0.251506,"7800",6,0,1,0,"2","cluster1","n"
114465,114464,0.077409,52,0,0.502921,"7016",12,0,4,0,"1","cluster1","n"
114466,114465,0.208757,76,1,0.150482,"3840",11,0,0,0,"0","cluster1","n"
114467,114466,0.02143,67,0,0.007029,"8250",12,0,0,0,"0","cluster1","n"
114468,114467,0.729838,53,0,2819,"?",14,0,1,0,"0","cluster1","n"
114469,114468,0.043603,37,0,0.339587,"5329",7,0,1,0,"2","cluster1","n"
114470,114469,0.875556,56,0,0.675148,"12300",19,0,6,0,"0","cluster1","y"
114471,114470,0.004355,46,0,0.165148,"6805",4,0,1,0,"2","cluster1","y"
114472,114471,0.459582,25,0,0.018447,"1300",2,0,0,0,"0","cluster1","n"
114473,114472,0.19734,51,0,0.361239,"6748",3,0,1,0,"0","cluster1","n"
114474,114473,0.376157,56,0,0.437054,"4900",12,0,2,0,"0","cluster1","n"
114475,114474,0.086996,78,0,1319,"?",13,0,2,0,"0","cluster1","n"
114476,114475,0,46,0,0.709423,"5963",4,0,2,0,"2","cluster1","n"
114477,114476,0.157317,58,0,0.664224,"1500",17,0,0,0,"0","cluster1","n"
114478,114477,0.100253,47,0,0.269035,"16666",8,0,3,0,"3","cluster1","n"
114479,114478,0.214229,47,2,0.281665,"20250",6,1,2,0,"0","cluster1","n"
114480,114479,0.02944,53,0,0.223368,"9696",10,0,1,0,"1","cluster1","n"
114481,114480,0.209016,36,0,0.381667,"6392",12,0,2,0,"2","cluster1","n"
114482,114481,0,94,0,0,"?",1,0,0,0,"?","cluster1","n"
114483,114482,0.357887,66,0,252,"?",9,0,0,0,"0","cluster1","n"
114484,114483,0.0152,74,0,0.085374,"4450",8,0,0,0,"2","cluster1","n"
114485,114484,0.00279,50,0,1.796136,"1500",8,0,1,0,"1","cluster1","n"
114486,114485,0.002631,39,0,1.439221,"5083",5,0,2,0,"0","cluster1","y"
114487,114486,0.406255,71,2,0.307492,"3830",9,0,0,0,"0","cluster1","n"
114488,114487,0.008022,87,0,0.00299,"7357",8,0,0,0,"0","cluster1","n"
114489,114488,0.529998,45,0,0.67043,"2302",12,0,2,0,"1","cluster1","n"
114490,114489,0.010899,75,0,573,"?",3,0,1,0,"?","cluster1","n"
114491,114490,0.047699,58,0,0.114353,"11000",10,0,2,0,"0","cluster1","n"
114492,114491,0.632425,68,0,0.417997,"5700",8,0,1,0,"0","cluster1","n"
114493,114492,0.923689,48,1,6428,"?",14,0,3,0,"2","cluster1","n"
114494,114493,0.59058,64,0,0.408077,"11786",16,0,1,0,"0","cluster1","n"
114495,114494,0,69,0,0,"?",6,0,0,0,"?","cluster1","n"
114496,114495,0.047032,40,0,0.241752,"8334",6,0,1,0,"0","cluster1","n"
114497,114496,0.190228,63,0,0.523702,"3100",8,0,1,0,"0","cluster1","n"
114498,114497,0,75,0,0.530587,"800",1,0,0,0,"0","cluster1","n"
114499,114498,0.45306,47,0,0.173019,"4328",7,0,0,0,"1","cluster1","n"
114500,114499,0.051351,34,0,0.473741,"3674",5,0,2,0,"2","cluster1","n"
114501,114500,0.011257,62,0,5,"?",4,0,0,0,"?","cluster1","n"
114502,114501,0.267517,59,0,2343,"1",14,0,2,0,"0","cluster1","n"
114503,114502,0.055999,73,0,0.087591,"6027",5,0,0,0,"1","cluster1","n"
114504,114503,1,33,0,0.325443,"5026",3,0,1,0,"1","cluster1","n"
114505,114504,0.785048,62,0,4516,"?",8,0,2,0,"?","cluster1","n"
114506,114505,0.001538,70,0,0.169577,"7500",7,0,2,0,"0","cluster1","n"
114507,114506,0.784405,37,0,0.215503,"8333",8,0,0,0,"3","cluster1","n"
114508,114507,1.006066,50,3,0.440475,"11700",9,0,2,0,"6","cluster1","n"
114509,114508,0.010525,88,0,0.011497,"4000",13,0,0,0,"0","cluster1","n"
114510,114509,0.942302,53,0,0.305699,"11000",7,0,2,0,"3","cluster1","n"
114511,114510,0.16243,54,0,0.347888,"16260",11,0,2,0,"0","cluster1","n"
114512,114511,0.028134,41,0,0.44108,"7000",10,0,2,0,"2","cluster1","n"
114513,114512,0.046458,58,0,0.027629,"3546",11,0,0,0,"1","cluster1","n"
114514,114513,0.354754,67,0,1815,"?",9,0,1,0,"0","cluster1","n"
114515,114514,0,74,0,0.227602,"5100",9,0,2,0,"0","cluster1","n"
114516,114515,0,45,2,0.196025,"5131",6,1,1,1,"2","cluster1","y"
114517,114516,0.415876,76,1,0.268537,"7700",13,0,1,0,"0","cluster1","n"
114518,114517,0.318784,35,0,0.583125,"6790",16,0,2,0,"1","cluster1","n"
114519,114518,1,51,0,0.163548,"3900",6,0,1,0,"1","cluster1","n"
114520,114519,0.169902,32,0,0.271443,"7997",12,0,0,0,"1","cluster1","n"
114521,114520,0.110699,50,0,0.067534,"5300",7,0,0,0,"2","cluster1","n"
114522,114521,0.711594,45,1,0.296058,"2333",11,0,0,0,"0","cluster1","n"
114523,114522,0.063166,36,0,0.288571,"6500",15,0,2,0,"2","cluster1","n"
114524,114523,0.000946,64,0,0.375635,"12000",9,0,3,0,"1","cluster1","n"
114525,114524,0.007174,59,0,0.519675,"1600",12,0,1,0,"0","cluster1","n"
114526,114525,0.64148,47,1,0.332424,"2198",7,0,0,0,"2","cluster1","n"
114527,114526,0.770868,43,0,0.453627,"5541",7,0,1,0,"0","cluster1","n"
114528,114527,0.013844,52,0,0.419716,"5000",11,0,1,0,"1","cluster1","n"
114529,114528,1,31,0,0,"2200",0,0,0,0,"2","cluster1","n"
114530,114529,0.070949,66,0,0.414823,"8000",27,0,2,0,"2","cluster1","n"
114531,114530,0.047742,63,0,1232,"?",4,0,1,0,"0","cluster1","n"
114532,114531,0.65105,58,1,0.456405,"4300",10,0,0,0,"2","cluster1","n"
114533,114532,0.042201,43,0,0.478934,"4200",10,0,1,0,"0","cluster1","n"
114534,114533,1.272414,48,0,0.309193,"10300",10,0,1,1,"1","cluster1","y"
114535,114534,1,69,0,0.152734,"1590",1,0,0,0,"0","cluster1","n"
114536,114535,1,70,0,0.374625,"1000",3,0,0,0,"0","cluster1","n"
114537,114536,0.000403,84,0,22,"?",11,0,0,0,"0","cluster1","n"
114538,114537,0.017521,57,0,382,"?",10,0,1,0,"0","cluster1","n"
114539,114538,0.026288,48,0,0.276075,"10833",4,0,1,0,"2","cluster1","n"
114540,114539,0.466963,26,1,24,"?",2,2,0,0,"0","cluster1","y"
114541,114540,1,56,0,2181,"?",4,0,1,0,"?","cluster1","n"
114542,114541,0.784009,53,0,0.289615,"5382",8,0,1,0,"0","cluster1","n"
114543,114542,0.016132,79,0,0.047036,"4166",7,0,0,0,"1","cluster1","n"
114544,114543,0.016511,60,0,0.674326,"1000",7,0,1,0,"0","cluster1","n"
114545,114544,0.041003,50,0,0.351503,"5356",10,0,2,0,"0","cluster1","n"
114546,114545,0.391279,42,0,0.533975,"5400",10,0,1,0,"1","cluster1","n"
114547,114546,0.086981,40,0,2.968797,"3300",12,0,3,0,"2","cluster1","n"
114548,114547,0.029999,52,0,0.011075,"2166",8,0,0,0,"2","cluster1","n"
114549,114548,0.101377,62,0,0.274173,"10000",7,0,2,0,"0","cluster1","n"
114550,114549,0.0607,61,0,0.091704,"6400",11,0,0,0,"0","cluster1","n"
114551,114550,1,34,0,405,"?",2,0,0,0,"0","cluster1","n"
114552,114551,0.32657,61,0,0.161356,"3420",7,0,0,0,"0","cluster1","y"
114553,114552,0.374853,41,0,0.434443,"3454",5,1,0,0,"1","cluster1","n"
114554,114553,0.407323,59,0,0.263308,"3850",5,0,0,0,"2","cluster1","n"
114555,114554,0.043186,45,0,0.171343,"5666",8,0,1,0,"3","cluster1","n"
114556,114555,0.180075,61,0,1925,"?",4,0,1,0,"0","cluster1","n"
114557,114556,0.450881,50,0,0.502288,"5900",10,0,2,0,"0","cluster1","n"
114558,114557,0.245351,43,0,0.441979,"6083",4,0,1,0,"0","cluster1","n"
114559,114558,0.000478,72,0,2912,"?",15,0,2,0,"0","cluster1","n"
114560,114559,0.159509,48,0,0.202892,"6500",8,0,2,0,"2","cluster1","n"
114561,114560,0.037487,46,0,0.323168,"10000",9,0,3,0,"2","cluster1","n"
114562,114561,0.599791,46,0,3523,"?",10,0,2,0,"0","cluster1","n"
114563,114562,0.569044,43,1,0.376362,"10000",11,0,2,0,"1","cluster1","n"
114564,114563,0.800548,57,0,0.6327,"3944",12,0,0,0,"0","cluster1","n"
114565,114564,0.19771,40,0,0.339697,"2775",9,0,0,0,"1","cluster1","n"
114566,114565,0.061325,44,0,0.508026,"6042",11,0,1,0,"0","cluster1","n"
114567,114566,0.371851,38,1,0.412704,"3069",9,0,1,1,"0","cluster1","n"
114568,114567,0.896237,51,1,0.383555,"5800",11,0,1,0,"0","cluster1","n"
114569,114568,0.158586,33,0,0.037134,"4200",4,0,0,0,"1","cluster1","n"
114570,114569,0.001526,61,0,0.222971,"3116",5,0,0,0,"0","cluster1","n"
114571,114570,0.094595,54,0,0.00628,"8916",4,0,0,0,"0","cluster1","n"
114572,114571,0.38246,49,0,613,"?",3,0,0,0,"0","cluster1","n"
114573,114572,0.905476,71,0,1348,"?",6,0,0,0,"0","cluster1","n"
114574,114573,0.896476,46,0,0.574907,"6200",13,0,2,0,"0","cluster1","n"
114575,114574,0.871419,48,0,0.285357,"2000",8,0,1,0,"2","cluster1","y"
114576,114575,0.166008,54,0,0.509596,"2917",13,0,1,0,"0","cluster1","n"
114577,114576,0.314845,54,0,0.765782,"2787",11,0,1,0,"2","cluster1","n"
114578,114577,0.003644,74,0,0.160944,"8095",12,0,2,0,"1","cluster1","n"
114579,114578,0.433664,49,0,6543,"?",9,0,2,0,"?","cluster1","n"
114580,114579,0.072316,63,0,0.303058,"12980",17,0,1,0,"2","cluster1","n"
114581,114580,0.160883,37,0,850,"?",5,0,1,0,"0","cluster1","n"
114582,114581,0.023228,48,0,0.184714,"6685",13,0,0,0,"0","cluster1","n"
114583,114582,0.005069,61,0,0.431523,"11083",16,0,3,0,"0","cluster1","n"
114584,114583,0.881489,56,0,4146,"?",27,0,0,0,"0","cluster1","n"
114585,114584,0.519428,49,0,0.673978,"8753",11,0,2,0,"0","cluster1","n"
114586,114585,0.173408,70,0,150,"?",7,0,0,0,"0","cluster1","n"
114587,114586,0.55366,44,0,0.480296,"8500",11,0,1,0,"0","cluster1","n"
114588,114587,0.218312,51,1,0.256207,"4550",8,0,1,0,"0","cluster1","n"
114589,114588,0.979456,41,0,0.305044,"10050",7,0,1,0,"1","cluster1","n"
114590,114589,0.074162,51,0,2112,"?",11,0,2,0,"1","cluster1","n"
114591,114590,0,86,0,0,"1113",1,0,0,0,"1","cluster1","n"
114592,114591,0.558621,53,0,0.935884,"2900",8,0,1,0,"0","cluster1","n"
114593,114592,0.989662,50,0,0.521896,"5000",10,0,2,0,"0","cluster1","n"
114594,114593,0.497519,46,0,0.679938,"9091",15,0,1,0,"0","cluster1","n"
114595,114594,0,71,0,0.253394,"22833",12,0,2,0,"0","cluster1","n"
114596,114595,0.014721,82,0,68,"0",6,0,0,0,"0","cluster1","n"
114597,114596,0.210883,47,0,0.381475,"14110",18,0,5,0,"0","cluster1","n"
114598,114597,1,39,0,2240,"?",2,0,1,0,"3","cluster1","n"
114599,114598,0.0665,50,0,0.028399,"73700",11,0,1,0,"2","cluster1","n"
114600,114599,0.118194,52,0,0.181448,"13000",4,0,1,0,"4","cluster1","n"
114601,114600,1,66,0,0.206793,"1000",1,0,0,0,"0","cluster1","n"
114602,114601,0.257803,54,0,0.375403,"9000",6,0,1,0,"2","cluster1","n"
114603,114602,0.277402,39,0,0.174765,"6276",5,0,1,0,"2","cluster1","n"
114604,114603,0.845289,52,0,0.166333,"10977",5,0,1,0,"1","cluster1","n"
114605,114604,0.585924,49,0,0.318409,"9000",13,0,1,0,"1","cluster1","n"
114606,114605,1,65,1,702,"?",3,1,0,0,"0","cluster1","y"
114607,114606,0.01075,60,0,0.001966,"10174",8,0,0,0,"0","cluster1","n"
114608,114607,0.689621,37,0,0.268132,"2274",3,0,0,1,"1","cluster1","n"
114609,114608,1,87,0,0,"?",7,0,0,0,"?","cluster1","n"
114610,114609,0.015369,36,0,0.120352,"2500",17,0,0,0,"3","cluster1","n"
114611,114610,0.02595,42,0,4166,"?",11,0,1,0,"0","cluster1","n"
114612,114611,0.081523,55,0,4.094311,"667",8,0,2,0,"0","cluster1","n"
114613,114612,0.226259,33,0,0.065978,"3000",8,0,0,0,"0","cluster1","n"
114614,114613,0,79,0,0,"?",2,0,0,0,"0","cluster1","n"
114615,114614,0.810203,71,0,0.095892,"10125",4,0,0,0,"0","cluster1","n"
114616,114615,0.776301,67,0,409,"?",4,0,0,0,"0","cluster1","n"
114617,114616,0.057844,59,0,0.543086,"4989",3,0,1,0,"0","cluster1","n"
114618,114617,0.19449,62,0,1822,"?",3,0,1,0,"0","cluster1","n"
114619,114618,1,21,1,0.38246,"820",1,0,0,0,"0","cluster1","n"
114620,114619,0.457439,50,0,0.456852,"5596",7,0,1,0,"0","cluster1","n"
114621,114620,0.261699,46,0,0.414056,"10500",10,0,2,0,"4","cluster1","n"
114622,114621,0.279275,67,0,2421,"?",7,0,2,0,"0","cluster1","n"
114623,114622,0.172832,43,2,0.27406,"12000",9,0,1,0,"3","cluster1","n"
114624,114623,0.007362,60,0,0.003026,"7600",10,0,0,0,"0","cluster1","n"
114625,114624,0.063773,48,0,0.874438,"4666",9,0,3,0,"1","cluster1","n"
114626,114625,0,32,0,0.086053,"6495",3,0,0,0,"4","cluster1","y"
114627,114626,0.04853,78,0,0.003066,"15000",8,0,0,0,"0","cluster1","n"
114628,114627,0.012249,78,0,7,"?",4,0,0,0,"0","cluster1","n"
114629,114628,0.035357,61,0,1888,"?",8,0,1,0,"0","cluster1","n"
114630,114629,0.23304,73,0,140,"?",5,0,0,0,"0","cluster1","n"
114631,114630,0,59,0,0.372699,"10431",6,0,2,0,"0","cluster1","n"
114632,114631,0.015365,40,0,0.267989,"5294",10,0,1,0,"2","cluster1","n"
114633,114632,0.114038,45,0,5587,"?",9,0,2,0,"0","cluster1","n"
114634,114633,0.677069,59,3,0.246366,"9700",23,0,1,0,"0","cluster1","n"
114635,114634,0.033396,72,0,0.407028,"3414",20,0,1,2,"0","cluster1","y"
114636,114635,0.015235,50,0,0.704348,"6899",9,0,2,1,"0","cluster1","n"
114637,114636,0.865913,32,3,0.190107,"6448",11,0,0,1,"4","cluster1","y"
114638,114637,0.385288,44,0,0.803811,"3200",13,0,1,0,"3","cluster1","n"
114639,114638,0.204932,55,0,0.371851,"2500",12,0,0,0,"0","cluster1","n"
114640,114639,0.503501,62,1,269,"?",3,0,0,1,"0","cluster1","n"
114641,114640,1,31,0,0,"1000",0,1,0,0,"1","cluster1","n"
114642,114641,0.028783,64,0,2.691467,"2835",10,0,2,0,"3","cluster1","n"
114643,114642,0.22397,53,0,3870,"?",12,0,1,0,"0","cluster1","n"
114644,114643,0.338668,47,0,0.59193,"6591",11,0,2,0,"0","cluster1","n"
114645,114644,0.015829,87,0,0.422789,"2000",10,0,2,0,"0","cluster1","n"
114646,114645,0.228306,51,0,0.317894,"8700",12,0,2,0,"2","cluster1","n"
114647,114646,0.524392,42,0,7526,"?",12,0,2,0,"2","cluster1","n"
114648,114647,0.007458,55,0,0.009091,"3299",12,0,0,0,"0","cluster1","n"
114649,114648,0,57,0,0.234235,"16000",5,0,3,0,"2","cluster1","n"
114650,114649,0.0083,60,0,3516,"?",4,0,1,0,"0","cluster1","n"
114651,114650,0.003158,53,0,0.110354,"14380",12,0,2,0,"1","cluster1","n"
114652,114651,0.693011,61,0,2353,"?",8,0,1,0,"0","cluster1","n"
114653,114652,0.070448,71,0,0.160016,"7592",14,0,1,0,"0","cluster1","n"
114654,114653,0.214277,56,0,0.465042,"6235",5,0,1,0,"0","cluster1","n"
114655,114654,0.036215,65,1,0.07258,"8500",11,0,0,0,"0","cluster1","n"
114656,114655,0.579672,59,0,0.820891,"6308",13,0,3,0,"0","cluster1","n"
114657,114656,0.113557,47,0,2611,"?",8,0,1,0,"0","cluster1","n"
114658,114657,0.237744,44,0,0.894919,"4900",13,0,2,0,"1","cluster1","n"
114659,114658,0.073448,65,0,0.009777,"9000",4,0,0,0,"1","cluster1","n"
114660,114659,0.015968,22,0,0,"929",1,0,0,0,"0","cluster1","n"
114661,114660,0.23006,42,0,0.335606,"11000",16,0,1,0,"2","cluster1","n"
114662,114661,0.019715,78,0,0.01833,"6000",21,0,0,0,"1","cluster1","n"
114663,114662,0.266176,66,0,293,"?",5,0,1,0,"0","cluster1","n"
114664,114663,0.470619,61,1,0.377499,"1750",8,0,0,0,"0","cluster1","n"
114665,114664,0.008935,61,0,965,"?",5,0,1,0,"0","cluster1","n"
114666,114665,1,46,0,0.556148,"3000",3,0,2,0,"3","cluster1","n"
114667,114666,0.410012,59,0,0.814388,"16582",26,0,5,0,"2","cluster1","n"
